ruca,great_circle_distance,origin,destination
Urban,21.500693040858817,"40.225086,-79.732805","39.914411,-79.756029"
Urban,20.135899178953615,"34.811726,-82.331435","34.861405,-82.681301"
Urban,22.395584550721846,"41.973292,-87.700351","42.238666,-87.951217"
Urban,83.4102200535825,"41.68975,-87.79728","41.714445,-86.180682"
Urban,77.09586495369042,"40.668163,-74.889823","40.726991,-73.420108"
Urban,38.97546336421709,"41.74448,-87.83783","42.170468,-88.335097"
Urban,35.89947542716361,"42.880035,-73.991321","43.319793,-73.612331"
Urban,83.31709820321083,"40.343757,-74.42887","39.980368,-75.933436"
Urban,77.80324332196228,"38.74965,-90.301213","38.499055,-91.706431"
Urban,78.15916590915646,"29.988525,-99.155469","31.10958,-99.331084"
Urban,34.84399216016084,"35.768738,-91.652338","36.272442,-91.682709"
Urban,28.952070969772542,"38.6901,-90.259212","38.772199,-90.785955"
Urban,87.35582944242066,"44.1736,-88.25983","43.584926,-89.812188"
Urban,10.033923449430056,"38.775687,-77.233746","38.86291,-77.382773"
Urban,68.50789463780113,"35.060389,-102.017795","34.424608,-102.943742"
Urban,27.812036749258578,"41.83713,-87.963759","41.574274,-87.55542"
Urban,17.126793509420526,"38.746799,-90.213103","38.782599,-90.527676"
Urban,21.843925913801453,"40.053348,-75.191112","39.808153,-74.930847"
Urban,21.86706935381782,"34.026608,-118.473643","33.860368,-118.149013"
Urban,37.938847962061544,"39.37703,-84.567353","39.845926,-84.196457"
Urban,80.18673168673095,"37.34034,-95.26108","38.253732,-94.354981"
Urban,25.580917961916597,"33.157083,-96.772929","32.813072,-96.609765"
Urban,28.366014448305275,"39.110986,-121.128336","39.146025,-121.655642"
Urban,84.68234328857018,"38.450355,-81.896554","37.305417,-81.34246"
Urban,8.16769866363255,"40.4412,-75.88687","40.344187,-75.975559"
Urban,68.59114206928658,"40.44951,-80.2445","41.324204,-79.623459"
Urban,66.18386911766193,"41.523812,-75.690608","40.787899,-76.505024"
Urban,57.7838629244852,"38.95131,-76.895795","39.769282,-76.670488"
Urban,81.09752245040501,"41.178743,-112.052525","40.027004,-111.754608"
Urban,9.532941174256036,"40.932506,-81.461987","40.836975,-81.330313"
Urban,39.87448111031102,"44.003641,-103.358868","44.480316,-103.812985"
Urban,55.04870315728313,"41.566464,-70.984253","42.300862,-71.399533"
Urban,25.072610765310237,"41.797065,-71.425501","41.797239,-71.912256"
Urban,5.445324148455126,"41.6967,-87.817","41.647367,-87.734719"
Urban,35.22838710814464,"32.50653,-97.18751","32.863069,-96.75446"
Urban,70.19614118587205,"30.293057,-97.736932","29.57463,-98.56588"
Urban,58.91500835579548,"36.822348,-119.760241","37.340482,-120.609118"
Urban,89.35159307992622,"40.05668,-85.674976","38.783979,-85.378078"
Urban,78.98760938905099,"35.242923,-77.51666","35.63636,-78.834131"
Urban,60.999371997749336,"40.69534,-80.30478","41.157701,-81.300226"
Urban,51.52693623164058,"37.509453,-121.95832","38.02253,-121.273688"
Urban,64.58610481759118,"34.765751,-92.152405","35.280491,-93.105225"
Urban,89.12884853893112,"41.265694,-73.087786","40.373726,-74.319249"
Urban,7.483895594561783,"31.868055,-106.44904","31.811364,-106.557683"
Urban,67.63728864503234,"32.457441,-80.717905","31.825904,-81.601272"
Urban,59.64780815073624,"32.548966,-88.615563","31.685793,-88.632497"
Urban,84.45041568192876,"40.879528,-73.904355","40.645233,-75.488167"
Urban,88.40503563438621,"40.84492,-73.61802","41.366669,-72.067493"
Urban,9.187645860376318,"36.131662,-115.168382","36.040838,-115.048198"
Urban,49.23072104273551,"40.856793,-73.208278","41.551275,-73.42005"
Urban,89.8199969568036,"42.487716,-79.328287","41.188719,-79.3961"
Urban,76.04618917826822,"40.634873,-74.016905","41.320723,-72.876675"
Urban,46.42527039132901,"34.049841,-118.33846","34.691717,-118.097755"
Urban,74.74005733172022,"40.430181,-75.531182","40.992528,-74.312083"
Urban,87.582943586877,"38.74567,-77.055255","39.978086,-76.671624"
Urban,55.833628247839705,"35.200852,-101.851514","35.570168,-100.969892"
Urban,3.9322820273675196,"38.891561,-76.939396","38.942956,-76.907977"
Urban,75.55496865739657,"35.551539,-104.985643","35.074689,-106.191622"
Urban,48.76494321061188,"40.948689,-74.241168","40.244043,-74.293902"
Urban,56.50359445971691,"37.031586,-88.713292","36.281189,-88.308063"
Urban,24.467422923149826,"39.212702,-94.638334","38.930292,-94.363139"
Urban,21.294235263138074,"25.759247,-80.405545","25.457532,-80.475259"
Urban,88.26532793168313,"42.39282,-83.04964","41.265375,-82.243458"
Urban,28.807470923870138,"42.332484,-71.096416","42.285101,-71.65655"
Urban,34.37554101951405,"33.654291,-112.249474","33.423643,-111.72059"
Urban,69.74876403155395,"41.59593,-82.706816","42.544306,-83.172795"
Urban,49.4177346576275,"45.508117,-122.430233","44.91405,-122.995606"
Urban,4.268039112988756,"37.1987,-93.2784","37.180367,-93.352447"
Urban,36.28507711487628,"42.642264,-83.273415","42.630473,-83.987092"
Urban,52.04987082358261,"30.89185,-88.03972","30.477489,-87.308159"
Urban,67.84376738440923,"48.084625,-101.419006","48.820912,-100.439464"
Urban,61.36313828826726,"47.112575,-122.779419","47.914251,-122.213538"
Urban,9.434947531295052,"39.055155,-95.854169","38.998484,-95.694243"
Urban,9.165123816498006,"46.779487,-96.651185","46.801605,-96.842214"
Urban,11.746860055680056,"26.026198,-80.295994","25.858185,-80.324917"
Urban,54.389708635395,"41.681198,-72.939577","41.31077,-73.866938"
Urban,77.34508619339239,"42.441117,-92.339209","41.412726,-92.933578"
Urban,84.16989285177279,"29.89266,-90.39661","30.688639,-91.464629"
Urban,77.79201828351745,"45.997895,-112.598765","45.694564,-111.042191"
Urban,14.69343571812423,"36.956505,-76.542783","36.745993,-76.580464"
Urban,40.40229101398989,"29.795344,-95.36759","30.075561,-94.775341"
Urban,32.72085318841835,"40.483674,-79.738073","40.026311,-79.899043"
Urban,47.554929034943754,"38.333402,-85.697211","39.020136,-85.638343"
Urban,80.69668739707453,"30.073712,-94.109705","30.126376,-95.458319"
Urban,50.91029052632162,"30.40352,-88.24852","30.451689,-89.101221"
Urban,52.259615768599744,"29.2283,-95.34494","29.982311,-95.276407"
Urban,60.43878604994568,"40.601475,-73.76191","40.632011,-74.913583"
Urban,65.12377939451163,"33.745101,-117.984872","33.135576,-117.123298"
Urban,69.73948387255197,"37.573485,-122.32253","36.71784,-121.650821"
Urban,0.7946705041804744,"21.97583,-159.35479","21.98224,-159.365088"
Urban,2.1930765575118683,"46.856398,-114.014338","46.833743,-114.046841"
Urban,59.551521262570084,"38.183259,-81.336855","38.256814,-82.429924"
Urban,42.46154818488498,"30.84631,-93.28905","30.232567,-93.325666"
Urban,55.69699479986505,"37.244238,-121.831604","37.509019,-120.873474"
Urban,20.528017565955516,"39.933174,-75.108519","40.127701,-75.401803"
Urban,80.01039226389253,"40.599427,-85.629225","41.655794,-84.999381"
Urban,21.719540217502594,"25.763484,-80.312095","26.034877,-80.135759"
Urban,67.84845660457573,"31.746572,-102.566993","32.724923,-102.66673"
Urban,25.350184035113934,"46.084584,-118.906079","46.033767,-118.382439"
Urban,46.025349641311664,"43.12234,-123.41257","43.389747,-124.250286"
Urban,9.72926529733279,"40.656746,-75.504128","40.644382,-75.319246"
Urban,14.347350376699858,"27.404679,-99.474294","27.612109,-99.463484"
Urban,57.665407789429096,"43.122566,-76.128382","43.023795,-74.993868"
Urban,84.3659634396089,"44.913969,-93.44813","44.54305,-95.085641"
Urban,64.8633775883498,"37.769079,-122.443882","38.003629,-121.292111"
Urban,56.69537934465077,"40.959368,-124.051236","41.77284,-124.194649"
Urban,29.733691400595387,"42.3812,-71.63701","42.570522,-71.113041"
Urban,39.14491175982967,"45.040655,-68.722962","44.52479,-68.392958"
Urban,59.122215918796655,"32.78921,-114.55606","32.804852,-115.573846"
Urban,70.58780344502831,"40.723606,-74.147337","39.998884,-75.092366"
Urban,61.8623286043381,"41.762045,-72.74204","40.880047,-72.947114"
Urban,63.14988320726396,"28.072671,-82.559501","28.477174,-81.628863"
Urban,2.9702507469907276,"34.448083,-93.095565","34.468609,-93.141375"
Urban,2.677855077393646,"46.4953,-84.345317","46.463028,-84.376484"
Urban,53.770477338896725,"35.962348,-85.051431","35.201801,-84.848609"
Urban,18.225071839979922,"39.110355,-94.439036","39.014224,-94.122686"
Urban,85.32243605975702,"38.644087,-104.880825","39.876274,-104.986202"
Urban,41.66586275602453,"34.12331,-118.671028","34.046129,-117.948894"
Urban,27.73146108543882,"28.572527,-81.121885","28.301735,-81.458784"
Urban,89.36990716625776,"41.536498,-72.801901","42.300862,-71.399533"
Urban,71.03645919362933,"38.824863,-94.899201","37.807765,-94.707817"
Urban,22.897902390092195,"47.551771,-122.144727","47.507986,-122.631246"
Urban,35.670667508208446,"33.611509,-84.374496","34.100135,-84.173803"
Urban,16.440622635278178,"36.204255,-86.723997","36.014834,-86.545743"
Urban,51.830831760243505,"34.221257,-88.775002","34.804588,-88.202597"
Urban,87.2557282611043,"35.332438,-97.475217","35.608127,-95.96196"
Urban,41.41078620035097,"40.735276,-96.64279","41.232045,-96.198601"
Urban,71.25090436778376,"34.65376,-112.311288","33.637743,-112.098074"
Urban,52.09702529049543,"38.236078,-104.501002","37.997895,-103.591688"
Urban,55.49288709971512,"41.597299,-81.458638","40.794607,-81.422309"
Urban,80.19109987476529,"38.31098,-85.960009","39.418152,-86.407155"
Urban,25.221664403565182,"41.120219,-111.989813","41.483988,-112.030281"
Urban,75.20440386734684,"44.086323,-70.169297","43.101678,-70.809834"
Urban,52.08012183612687,"46.4991,-87.6118","45.80811,-88.046546"
Urban,43.949512541002896,"36.303793,-119.375646","36.839304,-119.803078"
Urban,85.00957792306527,"42.719799,-73.820666","41.666871,-74.67981"
Urban,11.79492704480949,"33.939766,-118.331085","33.860368,-118.149013"
Urban,12.173311547536526,"42.22226,-83.3966","42.331306,-83.209568"
Urban,61.567281657574284,"39.951513,-82.802896","40.533981,-81.919436"
Urban,44.27063353132399,"43.673484,-72.31196","43.565464,-71.439553"
Urban,30.528524431887217,"38.759329,-77.311588","39.198731,-77.251911"
Urban,39.76111160929193,"40.13899,-75.50241","40.563782,-76.011833"
Urban,64.19712720021911,"34.023728,-118.156275","33.552549,-117.192721"
Urban,20.63558595279437,"38.928577,-104.658341","38.970498,-105.038572"
Urban,45.07838948945944,"34.663039,-99.280343","34.770181,-98.49739"
Urban,12.17563599101658,"36.112796,-115.280099","36.277937,-115.203895"
Urban,10.620234656655136,"33.558659,-112.132418","33.711506,-112.112901"
Urban,33.989542514593644,"40.826736,-73.939398","40.813853,-73.289567"
Urban,60.705478004374186,"41.636949,-72.463179","42.35528,-71.782443"
Urban,3.372122544798834,"36.429239,-105.554532","36.387562,-105.586088"
Urban,46.32304528752312,"42.3112,-71.92813","42.813626,-72.530838"
Urban,69.56535991070876,"36.37559,-119.211689","35.370098,-119.147641"
Urban,40.65631313486757,"41.378842,-72.236794","41.697585,-72.897599"
Urban,65.7683476817407,"46.65402,-120.53007","46.826344,-119.164026"
Urban,21.202816617702364,"36.467299,-94.220903","36.166269,-94.146945"
Urban,8.458796095566797,"39.89095,-75.07295","39.996779,-74.99267"
Urban,56.1502285833261,"38.818277,-119.649498","39.615482,-119.85317"
Urban,3.853210560793065,"38.878612,-104.826451","38.823621,-104.838364"
Urban,10.850846657698904,"30.583474,-97.857453","30.644842,-97.689481"
Urban,55.30520245236098,"39.14551,-122.89907","38.361428,-122.692614"
Urban,0.6303087894913207,"20.883783,-156.462641","20.877913,-156.455167"
Urban,19.910646250774104,"41.584136,-87.377538","41.454966,-87.03349"
Urban,8.075051422360579,"39.05705,-78.10361","38.960109,-78.187619"
Urban,31.24454553193113,"39.93595,-74.17097","40.373726,-74.319249"
Urban,41.67711911777384,"39.642995,-77.652779","39.636811,-76.869512"
Urban,60.02415802235637,"41.67928,-70.02446","42.120525,-71.029883"
Urban,83.60531000020718,"40.905947,-76.859662","40.714554,-75.281048"
Urban,68.21052009604729,"32.47986,-86.36192","33.438514,-86.080915"
Urban,60.41356084454302,"39.097962,-84.646609","39.863034,-84.098146"
Urban,30.767017967363742,"42.79414,-70.971068","43.234327,-70.87908"
Urban,28.379852134574353,"37.951661,-121.960045","38.362407,-121.959719"
Urban,67.87156292249936,"38.434487,-82.134925","39.306253,-81.553411"
Urban,31.97522211493692,"25.761042,-80.141003","26.20906,-80.270008"
Urban,84.76571400779393,"32.627198,-83.695724","33.756769,-84.267805"
Urban,34.925545747339896,"41.976612,-91.657578","42.450767,-91.894112"
Urban,48.61769485149829,"37.21661,-121.7405","37.785232,-121.218045"
Urban,42.941432669981474,"43.524568,-96.738629","43.059802,-96.171737"
Urban,20.86478200344764,"33.548299,-117.344739","33.679638,-117.67126"
Urban,60.64096048770624,"39.907948,-83.836862","40.752053,-84.1522"
Urban,50.14737172160261,"35.03318,-107.38725","35.320242,-106.571701"
Urban,79.2806630587487,"35.089614,-114.560868","36.156735,-115.079734"
Urban,17.080479710839,"28.005103,-82.580284","27.984042,-82.301335"
Urban,89.06064001762415,"32.68755,-115.541","32.959044,-117.040484"
Urban,82.15859730183016,"34.127194,-118.295647","33.480547,-117.094713"
Urban,84.10144430536354,"41.9559,-78.64392","41.622115,-80.21389"
Urban,41.68851704777113,"42.056172,-75.788126","42.568973,-76.218076"
Urban,83.99210457262893,"38.23942,-85.722711","37.98782,-84.211091"
Urban,27.98065224749456,"33.396736,-111.929253","33.680366,-112.276046"
Urban,3.542161417035834,"48.339706,-122.671656","48.288839,-122.662054"
Urban,39.90810314123617,"32.862105,-97.250808","33.034239,-96.593782"
Urban,55.78666983225281,"33.990863,-118.153153","33.935836,-117.181921"
Urban,60.739718447404634,"47.586776,-122.034567","48.441277,-122.343255"
Urban,64.44691500330885,"38.803299,-90.20651","37.924748,-89.806894"
Urban,54.198583628183925,"41.763137,-72.727308","42.466405,-73.195733"
Urban,84.92545027958089,"39.18481,-84.344758","40.328134,-83.757797"
Urban,33.97059070299955,"37.941571,-122.48436","38.24238,-121.990213"
Urban,59.13112491228471,"41.50392,-87.7131","42.245496,-88.286814"
Urban,43.85544435789176,"43.321475,-88.004033","42.694751,-87.866631"
Urban,89.3752434733806,"27.422876,-97.84068","26.246471,-98.4435"
Urban,59.45063118351566,"39.979031,-74.160429","40.809127,-74.457814"
Urban,68.29960756601646,"47.514671,-122.186447","48.108316,-123.36343"
Urban,24.961906130793267,"40.839896,-73.693128","40.659995,-74.106691"
Urban,77.94592986180317,"39.916149,-77.811826","39.099358,-76.803227"
Urban,18.944069243125366,"42.320169,-71.440409","42.49183,-71.729951"
Urban,41.89863678458624,"41.1112,-75.3863","41.106968,-74.581488"
Urban,30.576281391812582,"47.605867,-122.111082","47.24001,-122.479068"
Urban,60.69102903352043,"40.635369,-74.829976","41.465761,-74.450202"
Urban,75.18794031837557,"41.624763,-85.839139","42.645585,-85.330752"
Urban,62.00737492667744,"37.986629,-84.372883","37.555005,-83.377471"
Urban,28.380865435172282,"40.829329,-78.181338","40.45546,-78.40556"
Urban,34.706753058826806,"43.045313,-89.515378","42.725561,-88.986654"
Urban,37.63621954440929,"35.723264,-77.925269","35.952082,-78.535037"
Urban,26.104643683799875,"39.780602,-119.913754","39.422763,-119.756413"
Urban,58.189365678821666,"42.436545,-71.085396","43.227473,-71.479927"
Urban,68.00791372152901,"42.869214,-78.869813","43.193671,-77.59852"
Urban,7.484340476131552,"29.56412,-95.02548","29.500536,-95.126272"
Urban,14.633868288395972,"41.883026,-87.644098","41.705114,-87.798236"
Urban,48.6920608560779,"25.790654,-80.130046","26.492855,-80.063626"
Urban,56.33579272366529,"42.425328,-83.251428","41.675036,-83.681262"
Urban,42.67894223812529,"41.411759,-89.008197","41.763583,-89.687016"
Urban,47.38586618103779,"43.375171,-84.678002","43.175064,-83.777011"
Urban,65.66491037158035,"35.541801,-87.209525","35.452699,-86.047324"
Urban,87.75754410707415,"40.265457,-74.816757","41.322585,-75.746799"
Urban,22.352918472153604,"40.644962,-73.956304","40.726947,-73.543592"
Urban,58.654431098201144,"41.248299,-96.305914","40.760486,-95.38527"
Urban,9.563877997289833,"33.726906,-84.358525","33.589373,-84.339734"
Urban,36.57087772466291,"40.30832,-105.08109","39.779243,-105.061199"
Urban,64.72369726826986,"41.714435,-93.732559","42.07942,-94.891613"
Urban,52.550461652619944,"26.511382,-80.148217","25.764588,-80.308743"
Urban,68.60655451687353,"40.923498,-73.998332","40.714554,-75.281048"
Urban,14.240165826745287,"32.769931,-97.184721","32.811635,-97.424816"
Urban,74.14357814085149,"34.106896,-119.099535","34.001192,-117.810618"
Urban,54.628090600297504,"42.27891,-87.83424","41.522057,-88.141464"
Urban,85.79805254737916,"35.146285,-89.981523","35.876221,-88.747367"
Urban,21.20087600993987,"32.899613,-117.144916","32.631371,-116.96773"
Urban,82.41005998952936,"42.688731,-74.030596","42.172414,-72.573854"
Urban,57.51359243974036,"34.148617,-118.433298","34.105579,-117.429072"
Urban,84.05889231215217,"36.103685,-79.816254","37.152305,-80.584922"
Urban,78.73638741673811,"35.047273,-85.292207","34.750368,-86.633668"
Urban,79.21958836121448,"41.43313,-88.199325","41.815924,-89.64517"
Urban,83.05575922063355,"37.878948,-81.207573","37.206722,-79.950702"
Urban,15.847476482660952,"38.625541,-77.271644","38.849995,-77.332155"
Urban,40.18647215514094,"42.241799,-71.006042","42.23337,-71.791556"
Urban,5.951067824695414,"40.78791,-73.066689","40.803787,-73.178512"
Urban,86.44041847819388,"35.283599,-80.763757","34.0739,-81.151748"
Urban,70.00356503799311,"37.42605,-121.97524","38.289998,-121.30488"
Urban,73.24902624126683,"36.714583,-93.158501","36.076351,-94.210154"
Urban,19.56651744174594,"32.773128,-96.685609","33.056151,-96.697168"
Urban,10.674459747558398,"29.881487,-95.45262","29.735938,-95.512323"
Urban,70.02227711743112,"39.844501,-104.918783","38.837655,-104.769498"
Urban,67.17769237539221,"39.341357,-92.410961","38.431797,-92.852315"
Urban,35.522796281121806,"42.037879,-93.600254","42.012054,-92.909028"
Urban,6.994351178661894,"41.379797,-72.772991","41.477011,-72.810644"
Urban,57.05794929777468,"30.24171,-91.991044","30.409747,-91.054339"
Urban,72.10668349524673,"29.690907,-81.708149","28.670561,-81.457157"
Urban,68.43654297336522,"35.531707,-82.523017","35.238369,-81.362595"
