zip,ruca,city,state_name,population,county,median_household_income,latitude,longitude
67518,Rural,Beeler,Kansas,36,Ness,"$52,188",38.44446,-100.19486
67519,Rural,Belpre,Kansas,136,Edwards,"$100,111",37.951204,-99.098947
67520,Rural,Bison,Kansas,272,Rush,"$58,438",38.563156,-99.195772
67521,Rural,Brownell,Kansas,142,Ness,"$96,607",38.64029,-99.74623
67522,Suburban,Buhler,Kansas,"1,939",Reno,"$56,920",38.122794,-97.766352
67523,Suburban,Burdett,Kansas,423,Pawnee,"$45,625",38.19196,-99.52678
67524,Rural,Chase,Kansas,528,Rice,"$52,188",38.35501,-98.34951
67525,Rural,Claflin,Kansas,971,Barton,"$57,500",38.565876,-98.627068
67526,Rural,Ellinwood,Kansas,"2,703",Barton,"$47,597",38.35557,-98.58091
67529,Suburban,Garfield,Kansas,397,Pawnee,"$54,479",38.076733,-99.245071
67530,Urban,Great Bend,Kansas,"17,951",Barton,"$51,064",38.393567,-98.775074
67543,Suburban,Haven,Kansas,"2,363",Reno,"$58,553",37.881183,-97.793755
67544,Suburban,Hoisington,Kansas,"3,059",Barton,"$50,116",38.478935,-98.756485
67545,Rural,Hudson,Kansas,197,Stafford,"$58,750",38.166197,-98.628964
67546,Rural,Inman,Kansas,"2,900",McPherson,"$66,371",38.246179,-97.795694
67547,Rural,Kinsley,Kansas,"1,727",Edwards,"$50,078",37.91204,-99.478881
67548,Rural,La Crosse,Kansas,"1,433",Rush,"$45,379",38.531867,-99.300546
67550,Suburban,Larned,Kansas,"5,314",Pawnee,"$50,128",38.194644,-99.10096
67552,Rural,Lewis,Kansas,777,Edwards,"$42,163",37.936208,-99.254501
67553,Rural,Liebenthal,Kansas,100,Rush,,38.655719,-99.320339
67554,Suburban,Lyons,Kansas,"4,069",Rice,"$60,536",38.376979,-98.193184
67556,Rural,McCracken,Kansas,156,Rush,"$39,167",38.586345,-99.571844
67557,Rural,Macksville,Kansas,700,Stafford,"$49,634",37.95853,-98.968997
67559,Rural,Nekoma,Kansas,30,Rush,"$61,063",38.47362,-99.44205
67560,Rural,Ness City,Kansas,"1,565",Ness,"$73,676",38.455316,-99.905723
67561,Suburban,Nickerson,Kansas,"1,353",Reno,"$46,691",38.100868,-98.105772
67563,Rural,Offerle,Kansas,344,Edwards,"$55,625",37.890172,-99.562672
67564,Suburban,Olmitz,Kansas,199,Barton,"$50,625",38.543586,-98.895484
67565,Rural,Otis,Kansas,492,Rush,"$54,219",38.53527,-99.053404
67566,Suburban,Partridge,Kansas,823,Reno,"$26,799",37.96723,-98.09256
67567,Suburban,Pawnee Rock,Kansas,671,Pawnee,"$51,875",38.26529,-98.98093
67568,Rural,Plevna,Kansas,235,Reno,"$51,250",37.97224,-98.30868
67570,Suburban,Pretty Prairie,Kansas,"1,298",Reno,"$64,750",37.813853,-97.99759
67572,Rural,Ransom,Kansas,366,Ness,"$59,688",38.635962,-99.932676
67573,Rural,Raymond,Kansas,195,Rice,"$68,125",38.26748,-98.392836
67574,Suburban,Rozel,Kansas,127,Pawnee,"$71,250",38.196248,-99.403343
67575,Rural,Rush Center,Kansas,420,Rush,"$68,194",38.467528,-99.24642
67576,Rural,St John,Kansas,"2,025",Stafford,"$60,950",38.060799,-98.78677
67578,Rural,Stafford,Kansas,"1,041",Stafford,"$49,226",37.96224,-98.60064
67579,Rural,Sterling,Kansas,"3,029",Rice,"$52,412",38.224187,-98.183033
67581,Rural,Sylvia,Kansas,334,Reno,"$61,667",37.95779,-98.40813
67583,Rural,Turon,Kansas,906,Reno,"$49,417",37.822393,-98.359075
67584,Rural,Utica,Kansas,120,Ness,"$43,125",38.641893,-100.170396
67601,Urban,Hays,Kansas,"24,182",Ellis,"$52,323",38.878202,-99.334803
67621,Suburban,Agra,Kansas,290,Phillips,"$42,031",39.760857,-99.119565
67622,Suburban,Almena,Kansas,658,Norton,"$51,250",39.891272,-99.711523
67623,Rural,Alton,Kansas,205,Osborne,"$43,750",39.430147,-98.928883
67625,Rural,Bogue,Kansas,203,Graham,"$31,863",39.360027,-99.6876
67626,Rural,Bunker Hill,Kansas,185,Russell,"$53,310",38.868931,-98.676303
67627,Suburban,Catharine,Kansas,110,Ellis,"$120,568",38.927648,-99.216051
67628,Rural,Cedar,Kansas,154,Smith,"$134,250",39.627384,-99.001622
67629,Suburban,Clayton,Kansas,106,Norton,"$64,792",39.7375,-100.17764
67631,Rural,Collyer,Kansas,118,Trego,"$46,875",39.03556,-100.11791
67632,Rural,Damar,Kansas,249,Rooks,"$37,422",39.3189,-99.58261
67634,Rural,Dorrance,Kansas,212,Russell,"$71,719",38.84668,-98.58952
67635,Rural,Dresden,Kansas,152,Decatur,,39.62417,-100.42236
67637,Suburban,Ellis,Kansas,"2,780",Ellis,"$75,242",38.93807,-99.56067
67638,Rural,Gaylord,Kansas,159,Smith,"$31,250",39.64705,-98.846513
67639,Suburban,Glade,Kansas,216,Phillips,"$52,500",39.68473,-99.30982
67640,Rural,Gorham,Kansas,422,Ellis,"$58,750",38.852325,-99.010803
67642,Rural,Hill City,Kansas,"1,852",Graham,"$43,029",39.366018,-99.842382
67643,Rural,Jennings,Kansas,192,Decatur,"$84,205",39.679281,-100.294812
67644,Suburban,Kirwin,Kansas,249,Phillips,"$50,208",39.67307,-99.12231
67645,Suburban,Lenora,Kansas,535,Norton,"$29,635",39.610503,-100.002777
67646,Rural,Logan,Kansas,878,Phillips,"$51,607",39.664328,-99.568879
67647,Rural,Long Island,Kansas,204,Phillips,"$52,917",39.94945,-99.53594
67648,Rural,Lucas,Kansas,507,Russell,"$44,306",39.05612,-98.53646
67649,Rural,Luray,Kansas,243,Russell,"$57,750",39.08201,-98.651072
67650,Rural,Morland,Kansas,233,Graham,"$46,947",39.352426,-100.075464
67651,Rural,Natoma,Kansas,532,Osborne,"$65,313",39.227878,-98.945419
67653,Rural,Norcatur,Kansas,277,Decatur,"$50,625",39.837074,-100.188191
67654,Suburban,Norton,Kansas,"4,182",Norton,"$58,529",39.827955,-99.891726
67656,Rural,Ogallah,Kansas,149,Trego,"$68,750",38.9914,-99.73234
67657,Rural,Palco,Kansas,260,Rooks,"$54,083",39.25223,-99.56289
67658,Rural,Paradise,Kansas,113,Russell,"$55,625",39.079529,-98.936673
67659,Rural,Penokee,Kansas,37,Graham,"$48,594",39.348243,-99.971939
67660,Suburban,Pfeifer,Kansas,34,Ellis,"$31,667",38.715293,-99.171847
67661,Suburban,Phillipsburg,Kansas,"2,836",Phillips,"$54,079",39.779113,-99.346302
67663,Rural,Plainville,Kansas,"2,560",Rooks,"$66,480",39.248844,-99.316373
67664,Rural,Prairie View,Kansas,278,Phillips,"$110,500",39.83251,-99.57261
67665,Suburban,Russell,Kansas,"5,039",Russell,"$50,439",38.905159,-98.784797
67667,Suburban,Schoenchen,Kansas,185,Ellis,"$59,318",38.712772,-99.332221
67669,Rural,Stockton,Kansas,"1,826",Rooks,"$52,848",39.412166,-99.369872
67671,Suburban,Victoria,Kansas,"1,553",Ellis,"$77,672",38.915745,-99.141972
67672,Rural,Wakeeney,Kansas,"2,369",Trego,"$80,253",39.020792,-99.888083
67673,Rural,Waldo,Kansas,69,Osborne,"$33,750",39.067957,-98.788651
67674,Suburban,Walker,Kansas,86,Ellis,,38.86723,-99.07593
67675,Rural,Woodston,Kansas,192,Rooks,"$43,935",39.45529,-99.09565
67701,Suburban,Colby,Kansas,"6,225",Thomas,"$68,457",39.40152,-100.973696
67730,Rural,Atwood,Kansas,"1,815",Rawlins,"$58,226",39.824688,-101.041371
67731,Rural,Bird City,Kansas,823,Cheyenne,"$43,182",39.750443,-101.532798
67732,Rural,Brewster,Kansas,637,Thomas,"$61,544",39.36667,-101.37683
67733,Rural,Edson,Kansas,145,Sherman,,39.366545,-101.49405
67734,Rural,Gem,Kansas,328,Thomas,"$79,844",39.459642,-100.934517
67735,Suburban,Goodland,Kansas,"5,156",Sherman,"$58,845",39.358123,-101.798885
67736,Rural,Gove,Kansas,152,Gove,"$68,125",38.915304,-100.483367
67737,Rural,Grainfield,Kansas,447,Gove,"$45,909",39.11464,-100.46688
67738,Rural,Grinnell,Kansas,502,Gove,"$65,333",39.125891,-100.631872
67739,Rural,Herndon,Kansas,205,Rawlins,"$51,750",39.909207,-100.784803
67740,Rural,Hoxie,Kansas,"1,676",Sheridan,"$72,604",39.355013,-100.440513
67741,Rural,Kanorado,Kansas,556,Sherman,"$58,000",39.365231,-101.967481
67743,Rural,Levant,Kansas,134,Thomas,"$55,893",39.372796,-101.247184
67744,Rural,Ludell,Kansas,100,Rawlins,"$95,000",39.85556,-100.95988
67745,Rural,McDonald,Kansas,392,Rawlins,"$68,375",39.785619,-101.370071
67747,Rural,Monument,Kansas,215,Logan,"$55,893",39.046409,-101.063728
67748,Rural,Oakley,Kansas,"2,400",Logan,"$63,125",38.945805,-100.970176
67749,Rural,Oberlin,Kansas,"2,109",Decatur,"$45,770",39.820834,-100.529554
67751,Rural,Park,Kansas,207,Gove,"$55,625",39.11251,-100.35875
67752,Rural,Quinter,Kansas,"1,642",Gove,"$54,875",39.063613,-100.238001
67753,Rural,Rexford,Kansas,484,Thomas,"$67,361",39.47167,-100.74348
67756,Rural,Saint Francis,Kansas,"1,796",Cheyenne,"$46,207",39.680371,-101.909252
67757,Rural,Selden,Kansas,413,Sheridan,"$46,042",39.541125,-100.567722
67758,Rural,Sharon Springs,Kansas,"1,160",Wallace,"$55,909",38.89428,-101.748965
67761,Rural,Wallace,Kansas,229,Wallace,"$91,250",38.9114,-101.59156
67762,Rural,Weskan,Kansas,207,Wallace,"$36,719",38.86667,-101.96434
67764,Rural,Winona,Kansas,389,Logan,"$63,750",38.921702,-101.094305
67801,Urban,Dodge City,Kansas,"31,044",Ford,"$59,335",37.690531,-99.902421
67831,Rural,Ashland,Kansas,"1,026",Clark,"$58,750",37.171946,-99.769576
67834,Rural,Bucklin,Kansas,"1,004",Ford,"$57,917",37.54724,-99.63429
67835,Rural,Cimarron,Kansas,"2,508",Gray,"$76,607",37.803608,-100.338634
67836,Rural,Coolidge,Kansas,131,Hamilton,,38.04168,-102.00879
67837,Rural,Copeland,Kansas,"1,096",Haskell,"$59,554",37.54197,-100.6296
67838,Rural,Deerfield,Kansas,"1,161",Kearny,"$65,521",37.964591,-101.190998
67839,Rural,Dighton,Kansas,"1,020",Lane,"$42,917",38.474188,-100.464651
67840,Rural,Englewood,Kansas,87,Clark,,37.03836,-99.98347
67841,Rural,Ensign,Kansas,308,Gray,"$45,500",37.624913,-100.27543
67842,Rural,Ford,Kansas,444,Ford,"$82,083",37.587839,-99.799449
67843,Rural,Fort Dodge,Kansas,122,Ford,"$36,131",37.73196,-99.93541
67844,Rural,Fowler,Kansas,747,Meade,"$44,875",37.279983,-100.211034
67846,Urban,Garden City,Kansas,"34,694",Finney,"$60,807",38.000771,-100.664407
67849,Suburban,Hanston,Kansas,404,Hodgeman,"$71,250",38.121492,-99.709532
67850,Rural,Healy,Kansas,497,Lane,"$47,500",38.578991,-100.600786
67851,Suburban,Holcomb,Kansas,"3,165",Finney,"$77,000",38.098129,-100.961803
67853,Rural,Ingalls,Kansas,928,Gray,"$64,911",37.789051,-100.46093
67854,Suburban,Jetmore,Kansas,"1,122",Hodgeman,"$63,661",38.023937,-99.893681
67855,Rural,Johnson,Kansas,"1,797",Stanton,"$60,979",37.562997,-101.707858
67857,Rural,Kendall,Kansas,153,Hamilton,"$45,909",37.93474,-101.546
67859,Suburban,Kismet,Kansas,638,Seward,"$65,481",37.204223,-100.701401
67860,Rural,Lakin,Kansas,"2,691",Kearny,"$49,848",37.938907,-101.264981
67861,Rural,Leoti,Kansas,"1,965",Wichita,"$63,056",38.477827,-101.293036
67862,Rural,Manter,Kansas,303,Stanton,"$55,481",37.536283,-101.904726
67863,Rural,Marienthal,Kansas,298,Wichita,"$79,000",38.48752,-101.21293
67864,Rural,Meade,Kansas,"1,823",Meade,"$78,750",37.238357,-100.316583
67865,Rural,Minneola,Kansas,973,Clark,"$55,625",37.442546,-100.008811
67867,Rural,Montezuma,Kansas,"1,598",Gray,"$57,467",37.598638,-100.415568
67868,Suburban,Pierceville,Kansas,237,Finney,,37.905994,-100.752256
67869,Rural,Plains,Kansas,"1,544",Meade,"$64,583",37.2603,-100.59265
67870,Rural,Satanta,Kansas,"1,383",Haskell,"$62,792",37.441023,-100.998474
67871,Suburban,Scott City,Kansas,"5,211",Scott,"$46,833",38.482307,-100.906427
67876,Suburban,Spearville,Kansas,"1,568",Ford,"$63,750",37.729884,-99.715817
67877,Rural,Sublette,Kansas,"2,161",Haskell,"$56,439",37.482236,-100.848783
67878,Rural,Syracuse,Kansas,"2,348",Hamilton,"$52,500",37.986428,-101.751732
67879,Rural,Tribune,Kansas,"1,257",Greeley,"$57,281",38.469704,-101.747853
67880,Suburban,Ulysses,Kansas,"7,583",Grant,"$61,863",37.562467,-101.308565
67882,Suburban,Wright,Kansas,217,Ford,"$28,271",37.814013,-99.903061
67901,Urban,Liberal,Kansas,"21,334",Seward,"$50,817",37.043237,-100.873809
67950,Rural,Elkhart,Kansas,"1,761",Morton,"$44,722",37.00405,-101.896973
67951,Suburban,Hugoton,Kansas,"4,733",Stevens,"$60,841",37.243161,-101.281684
67952,Suburban,Moscow,Kansas,555,Stevens,"$65,000",37.325308,-101.205904
67953,Rural,Richfield,Kansas,85,Morton,"$36,538",37.191239,-101.798749
67954,Rural,Rolla,Kansas,925,Morton,"$61,250",37.081137,-101.60469
68001,Suburban,Abie,Nebraska,48,Butler,"$67,500",41.332034,-96.949369
68002,Suburban,Arlington,Nebraska,"2,393",Washington,"$72,788",41.501979,-96.317932
68003,Suburban,Ashland,Nebraska,"4,825",Saunders,"$78,768",41.0375,-96.36085
68004,Rural,Bancroft,Nebraska,989,Cuming,"$54,792",41.995729,-96.671008
68005,Urban,Bellevue,Nebraska,"22,266",Sarpy,"$56,924",41.132948,-95.903956
68007,Urban,Bennington,Nebraska,"14,932",Douglas,"$122,121",41.357015,-96.203393
68008,Suburban,Blair,Nebraska,"12,521",Washington,"$81,875",41.543582,-96.17653
68010,Urban,Boys Town,Nebraska,818,Douglas,"$64,792",41.2587,-96.133047
68014,Suburban,Bruno,Nebraska,392,Butler,"$97,083",41.278245,-96.975393
68015,Suburban,Cedar Bluffs,Nebraska,"1,220",Saunders,"$84,091",41.365495,-96.631576
