zip,15_min,30_min,45_min,60_min
15714,1,7,15,25
15715,2,3,10,25
15716,3,9,21,33
15717,2,10,21,34
15720,2,8,16,33
15721,0,2,9,20
15722,1,7,15,26
15723,1,7,19,34
15724,0,5,15,28
15725,3,10,23,37
15727,2,11,22,38
15728,1,5,18,31
15729,0,4,16,29
15730,1,4,12,26
15731,4,14,28,42
15732,1,9,20,36
15733,1,5,10,25
15734,2,5,17,32
15736,2,10,20,38
15737,1,7,16,25
15738,0,7,14,25
15739,1,9,20,36
15741,1,5,14,29
15742,1,5,12,27
15744,1,5,15,25
15745,2,6,16,30
15746,1,5,15,29
15747,2,5,20,32
15748,5,14,27,42
15750,2,10,20,34
15752,2,11,21,36
15753,0,3,8,18
15754,4,14,27,42
15756,2,11,22,38
15757,0,3,8,17
15759,2,6,17,28
15760,1,7,16,26
15761,1,7,16,29
15762,1,7,18,27
15763,2,9,19,36
15764,1,5,12,25
15765,1,6,18,32
15767,1,4,11,25
15770,1,5,13,25
15771,1,6,15,27
15772,1,5,12,28
15773,1,7,16,26
15774,1,10,20,37
15775,1,7,15,25
15776,1,5,13,25
15777,1,4,16,30
15778,1,5,15,27
15779,7,14,27,41
15780,1,5,12,26
15781,1,4,11,27
15783,2,11,23,37
15784,1,5,13,26
15801,4,5,12,27
15821,1,3,5,11
15823,2,4,5,17
15824,1,4,6,18
15825,0,3,9,20
15827,1,3,4,14
15828,0,5,10,18
15829,1,5,11,20
15831,2,3,5,16
15832,0,2,6,10
15834,0,1,5,10
15840,1,4,8,19
15841,2,3,4,17
15845,1,2,8,13
15846,1,3,6,14
15847,1,3,10,24
15848,1,4,8,19
15849,2,4,6,19
15851,2,5,9,21
15853,1,3,7,15
15856,2,4,9,18
15857,1,3,7,13
15860,0,5,10,19
15861,0,2,6,13
15863,2,4,10,24
15864,1,5,12,22
15865,2,4,8,21
15866,2,4,9,21
15868,1,3,5,17
15870,1,2,6,13
15901,4,12,22,34
15902,4,11,22,33
15904,3,10,19,34
15905,6,12,24,37
15906,4,12,22,35
15909,4,11,22,36
15920,3,7,18,32
15921,3,7,13,25
15922,1,7,18,28
15923,3,9,21,33
15924,1,5,13,22
15925,4,5,14,24
15926,2,5,13,22
15927,1,5,10,20
15928,1,9,14,26
15929,3,7,17,32
15930,2,7,12,24
15931,1,4,11,20
15934,2,7,13,26
15935,2,7,14,28
15936,2,8,14,27
15937,2,7,14,29
15938,3,5,14,24
15940,3,4,16,22
15942,2,7,15,26
15943,2,6,16,29
15944,3,9,21,31
15945,3,10,21,34
15946,4,6,13,24
15948,1,4,12,20
15949,3,9,21,35
15951,2,8,15,26
15952,2,7,15,26
15953,2,8,14,26
15954,3,7,18,32
15955,2,7,13,25
15956,2,8,15,26
15957,1,7,17,30
15958,2,8,15,25
15960,1,7,17,28
15961,2,9,15,31
15962,2,8,13,26
15963,1,7,14,25
16001,6,18,37,45
16002,5,20,36,48
16020,0,4,16,31
16022,0,7,18,37
16023,3,9,27,43
16024,4,17,29,44
16025,1,9,27,40
16027,2,12,29,41
16028,0,3,11,31
16029,5,18,36,46
16030,0,5,12,28
16033,8,20,38,48
16034,2,8,26,41
16035,3,17,27,49
16036,0,4,8,26
16037,3,13,31,43
16038,4,17,27,49
16040,0,4,16,32
16041,1,8,22,39
16045,6,20,37,48
16046,10,21,36,49
16048,0,5,15,34
16049,0,6,12,27
16050,1,7,19,37
16051,2,12,28,40
16052,1,11,28,41
16053,2,13,30,42
16054,0,3,8,23
16055,5,21,34,49
16056,5,20,34,49
16057,2,10,25,38
16059,4,15,28,43
16061,1,9,23,37
16063,9,20,38,50
16066,9,21,39,49
16101,8,17,31,54
16102,9,16,34,56
16105,7,16,34,54
16110,2,7,19,36
16111,2,5,19,32
16112,4,13,24,45
16113,7,13,29,53
16114,0,4,12,27
16115,3,14,27,47
16116,3,14,24,46
16117,4,15,27,43
16120,3,13,23,46
16121,8,13,32,58
16123,4,14,29,42
16124,4,13,26,48
16125,5,12,30,49
16127,5,16,26,48
16130,1,4,12,28
16131,2,7,20,33
16132,4,13,23,47
16133,1,9,20,32
16134,2,6,19,39
16136,7,20,32,57
16137,3,10,20,40
16140,5,10,22,49
16141,4,15,27,46
16142,3,12,20,45
16143,4,12,22,49
16145,0,5,14,27
16146,8,12,33,56
16148,7,13,30,56
16150,7,13,29,53
16151,0,4,12,26
16153,0,5,14,28
16154,6,12,30,52
16155,5,12,21,50
16156,2,10,24,37
16157,2,14,27,43
16159,4,10,21,45
16160,10,17,34,56
16161,8,13,32,56
16172,3,11,19,43
16201,1,8,21,36
16210,1,8,23,35
16211,1,6,18,34
16212,2,9,26,39
16213,0,4,9,23
16214,2,5,12,25
16217,0,1,8,15
16218,1,7,26,37
16220,1,3,9,20
16222,0,4,12,24
16223,0,3,11,24
16224,0,3,9,19
16226,2,9,25,37
16228,2,9,25,38
16229,6,20,33,47
16230,0,3,9,22
16232,2,3,8,20
16233,0,2,8,16
16235,1,3,7,17
16236,2,10,24,37
16238,2,10,24,37
16239,0,0,8,13
16240,0,3,9,21
16242,0,3,9,23
16244,2,6,19,36
16245,0,3,9,22
16246,2,6,19,34
16248,0,3,11,26
16249,1,6,19,36
16250,1,6,18,34
16253,0,3,11,24
16254,1,3,9,20
16255,1,4,10,24
16256,1,6,18,29
16258,1,5,11,24
16259,1,7,19,35
16260,0,2,8,16
16262,2,7,26,40
16263,1,7,19,36
16301,4,7,21,35
16311,0,5,9,23
16312,2,4,11,18
16313,2,5,16,24
16314,1,8,19,29
16316,3,12,23,40
16317,2,6,15,26
16319,4,8,18,39
16321,0,3,7,19
16322,0,2,7,19
16323,2,6,13,32
16326,0,4,5,17
16327,2,8,15,25
16328,1,6,15,22
16329,1,4,11,19
16331,1,3,7,21
16332,0,3,6,17
16333,0,2,10,15
16334,0,3,7,19
16335,4,12,22,32
16340,2,4,14,20
16341,1,5,12,23
16342,2,8,16,33
16343,3,8,19,36
16344,3,8,20,35
16345,1,4,8,19
16346,4,8,18,37
16347,0,2,11,18
16350,3,3,11,19
16351,0,3,7,18
16352,1,6,12,21
16353,0,4,6,18
16354,1,6,15,21
16360,0,4,12,17
16361,0,3,7,15
16362,1,7,16,31
16364,4,5,18,36
16365,2,5,16,22
16370,0,3,7,20
16371,1,4,12,19
16372,2,6,19,36
16373,0,4,10,24
16374,0,3,11,24
16401,2,7,12,22
16402,2,5,13,18
16403,2,8,15,23
16404,1,4,13,17
16405,1,7,13,18
16406,0,4,11,22
16407,1,9,13,18
16410,3,7,11,22
16411,1,7,10,21
16412,3,7,11,22
16415,5,8,12,23
16416,1,4,15,19
16417,5,9,14,26
16420,1,6,13,20
16421,4,8,12,18
16422,3,11,23,36
16423,5,7,11,24
16424,0,3,12,25
16426,5,7,11,19
16427,2,8,14,20
16428,2,7,11,15
16430,1,7,10,21
16433,4,11,20,31
16434,2,8,13,19
16435,0,5,11,20
16436,2,4,14,19
16438,2,8,14,18
16440,2,9,14,24
16441,5,8,12,18
16442,4,8,11,15
16443,1,6,11,20
16444,3,8,12,21
16475,4,6,11,14
16501,5,7,13,18
16502,5,8,13,19
16503,5,7,13,18
16504,5,7,13,18
16505,5,8,13,22
16506,5,8,13,22
16507,5,7,13,18
16508,5,8,13,19
16509,5,8,14,19
16510,6,9,13,18
16511,5,7,12,17
16546,5,8,13,18
16550,5,6,12,17
16563,5,9,13,18
16601,5,9,16,31
16602,5,9,16,28
16611,5,9,16,29
16613,3,5,15,22
16616,0,7,13,22
16617,4,9,15,25
16619,0,7,13,21
16620,1,7,12,18
16621,0,4,10,20
16622,2,6,13,23
16623,1,6,14,25
16624,2,5,15,24
16625,2,7,10,26
16627,0,6,14,21
16630,3,5,15,22
16631,2,7,10,26
16633,0,3,8,20
16634,0,4,9,21
16635,4,7,18,31
16636,1,6,14,22
16637,2,7,11,23
16638,3,5,13,24
16639,0,6,14,22
16640,0,5,13,23
16641,3,5,15,21
16645,0,6,13,22
16646,1,6,15,25
16647,2,6,13,25
16648,5,8,17,32
16650,1,4,15,26
16651,0,8,14,18
16652,4,7,16,35
16654,2,9,17,36
16655,2,5,11,28
16656,0,6,14,21
16657,4,5,12,24
16659,2,6,10,24
16661,1,6,13,19
16662,2,7,11,26
16664,2,6,9,26
16665,4,7,17,30
16666,2,9,15,19
16667,2,5,10,28
16668,1,6,14,24
16669,4,6,9,25
16670,2,6,10,26
16671,0,8,14,19
16672,0,3,8,20
16673,2,7,11,24
16674,0,3,9,20
16675,1,7,13,25
16677,0,6,13,17
16678,0,4,7,19
16679,0,3,8,20
16680,0,7,13,18
16682,2,6,10,25
16683,2,7,11,21
16684,4,9,15,25
16685,0,5,13,25
16686,0,7,12,18
16689,0,1,9,20
16691,0,1,10,20
16692,0,2,10,20
16693,0,4,10,18
16694,0,3,9,21
16695,0,3,7,20
16699,3,6,15,22
16701,2,4,8,18
16720,0,0,1,8
16724,0,1,3,7
16725,2,5,8,18
16726,0,2,4,8
16727,2,2,6,12
16729,2,2,6,12
16730,0,2,4,7
16731,2,2,5,9
16732,1,3,6,12
16733,0,2,4,7
16734,0,3,8,13
16735,0,3,7,14
16738,1,3,5,13
16740,0,2,4,8
16743,0,2,3,7
16744,1,2,6,11
16745,2,2,6,10
16746,0,0,3,6
16748,0,2,3,6
16749,0,2,4,7
16750,0,2,3,7
16801,4,8,12,28
16802,4,8,11,27
16803,4,8,11,27
16820,0,4,10,21
16821,1,3,13,15
16822,2,5,10,21
16823,2,5,7,19
16825,1,4,12,16
16826,1,3,9,16
16827,4,7,13,30
16828,2,6,10,21
16829,0,4,9,16
16830,2,6,14,20
16832,0,4,10,23
16833,2,3,12,19
16834,0,3,10,13
16835,2,7,8,16
16836,1,5,9,13
16837,2,8,15,22
16838,2,4,12,19
16839,0,3,10,13
16840,1,3,13,15
16841,2,4,10,14
16843,2,6,14,20
16844,2,7,9,17
16845,0,4,8,13
16847,1,3,11,13
16848,1,3,9,18
16849,1,3,12,13
16851,4,7,11,28
16852,1,4,9,19
16853,2,4,7,16
16854,0,4,10,21
16855,1,4,11,17
16856,1,4,10,18
16858,1,3,13,15
16859,0,4,10,15
16860,1,3,13,15
16861,1,3,12,19
16863,1,3,12,18
16864,2,4,7,15
16865,4,8,12,28
16866,3,9,14,18
16868,5,8,13,28
16870,2,6,11,16
16871,0,1,6,11
16872,1,5,10,18
16874,0,4,9,16
16875,0,4,10,22
16876,1,4,13,16
16877,1,8,11,17
16878,1,4,13,16
16879,1,3,12,13
16881,1,5,11,16
16882,0,6,10,22
16901,0,1,3,8
16910,0,1,6,15
16911,0,1,5,8
16912,1,1,5,8
16914,1,4,8,14
16915,0,0,2,7
16917,1,2,5,12
16920,0,2,5,7
16921,0,0,2,7
16922,0,0,1,9
16923,0,0,3,6
16925,1,4,7,12
16926,0,2,5,12
16927,0,0,3,7
16928,0,2,4,6
16929,1,3,6,8
16930,1,2,7,11
16932,1,4,6,14
16933,1,3,6,11
16935,0,1,3,8
16936,2,5,6,12
16937,0,0,3,7
16938,0,1,5,12
16939,1,2,5,14
16940,1,3,6,8
16941,0,0,3,7
16942,0,2,5,7
16943,0,0,3,9
16946,0,3,5,8
16947,0,2,5,10
16948,0,0,2,8
16950,0,0,4,7
17002,0,5,8,19
17003,8,20,36,61
17004,1,5,6,20
17005,1,4,14,27
17006,0,8,18,36
17007,9,19,30,57
17009,3,7,22,34
17010,9,21,36,63
17011,9,18,31,61
17013,7,19,29,54
17014,0,7,21,32
17015,7,19,30,54
17016,7,22,38,71
17017,2,9,17,32
17018,9,15,31,49
17019,11,22,35,64
17020,1,10,19,39
17021,1,5,20,32
17022,11,20,39,70
17023,1,11,21,36
17024,1,9,22,35
17025,9,18,32,57
17026,2,13,28,42
17027,9,21,30,62
17028,8,19,32,53
17029,3,7,21,38
17030,1,4,15,27
17032,1,12,20,37
17033,12,20,35,60
17034,10,19,36,60
17035,1,6,18,31
17036,11,18,35,57
17037,0,7,19,32
17038,4,21,33,57
17039,4,12,31,59
17040,1,9,24,36
17041,11,23,38,68
17042,7,21,36,65
17043,10,18,32,61
17044,5,7,22,38
17045,1,10,18,37
17046,7,21,35,61
17047,1,7,23,36
17048,1,10,23,36
17049,0,4,18,29
17050,7,17,30,55
17051,2,5,12,28
17052,2,6,13,25
17053,8,17,31,51
17054,2,5,13,27
17055,8,20,29,59
17056,1,4,20,32
17057,10,20,36,63
17058,1,4,17,31
17059,0,4,18,31
17060,2,7,12,25
17061,1,11,19,37
17062,0,8,19,34
17063,3,8,20,29
17064,10,21,37,69
17065,3,15,23,41
17066,2,6,12,28
17067,8,20,38,65
17068,1,9,22,37
17069,3,10,20,40
17070,10,19,32,61
17071,0,8,18,34
17073,9,21,39,71
17074,0,10,19,36
17075,2,5,13,30
17076,0,5,19,29
17077,5,21,34,57
17078,8,20,35,61
17080,1,3,14,26
17081,3,11,24,40
17082,1,3,19,32
17084,3,6,21,33
17086,0,4,19,30
17087,8,21,38,68
17088,4,14,29,56
17090,2,10,21,37
17093,9,17,32,54
17094,0,7,19,31
17097,1,10,23,36
17098,1,8,23,39
17099,3,7,21,34
17101,10,18,33,60
17102,10,18,33,58
17103,10,19,33,59
17104,11,19,34,62
17109,9,19,34,61
17110,9,17,33,57
17111,11,19,34,59
17112,9,18,34,56
17113,11,20,34,61
17120,10,18,33,60
17201,5,11,30,50
17202,7,14,33,50
17210,1,7,22,34
17211,0,1,6,19
17212,0,3,9,23
17213,0,7,19,33
17214,7,19,36,70
17215,0,5,16,33
17217,0,7,20,34
17219,1,7,20,35
17220,1,7,19,35
17221,0,5,18,35
17222,6,15,33,52
17223,0,1,12,23
17224,0,8,17,36
17225,7,12,30,50
17228,0,1,11,23
17229,0,1,12,21
17232,3,6,20,37
17233,0,3,9,22
17235,6,12,30,49
17236,1,8,13,35
17237,7,16,33,57
17238,0,6,14,26
17239,0,5,18,33
17240,4,13,31,44
17241,2,10,22,40
17243,0,6,16,29
17244,3,7,20,36
17246,3,7,21,37
17247,7,17,31,62
17249,0,7,15,28
17250,7,18,35,67
17251,1,5,20,36
17252,6,10,26,47
17253,0,7,17,26
17254,5,13,32,50
17255,0,5,15,32
17257,5,16,32,48
17260,0,6,15,29
17261,6,17,34,60
17262,1,7,19,34
17263,6,12,28,58
17264,0,7,15,26
17265,3,5,18,36
17266,2,10,25,43
17267,0,5,14,26
17268,7,17,31,63
17271,0,6,17,34
17301,4,16,35,56
17302,1,15,45,66
17303,3,13,26,47
17304,2,16,26,48
17306,3,14,26,47
17307,3,14,26,46
17309,2,16,41,68
17311,6,13,40,60
17313,8,25,52,72
17314,0,17,43,67
17315,13,21,43,68
17316,5,16,32,56
17317,3,16,38,66
17318,12,21,46,70
17319,10,20,38,64
17320,3,14,31,54
17321,1,18,46,67
17322,3,14,38,66
17323,12,22,33,66
17324,3,16,28,46
17325,8,24,39,65
17327,6,16,44,66
17329,6,14,43,62
17331,8,28,49,69
17339,8,17,26,52
17340,5,15,37,61
17342,7,26,54,76
17343,3,13,26,51
17344,7,26,48,69
17345,12,22,44,72
17347,12,22,44,73
17349,3,17,45,67
17350,8,23,43,69
17352,1,18,45,68
17353,5,13,27,46
17355,3,17,43,66
17356,8,28,52,74
17360,8,25,52,75
17361,4,18,42,67
17362,5,15,38,58
17363,3,14,41,64
17364,5,15,33,57
17365,5,16,26,52
17366,7,27,51,75
17368,6,24,48,76
17370,10,21,43,68
17371,8,23,49,74
17372,4,19,28,49
17401,9,22,46,70
17402,9,23,49,74
17403,8,23,48,71
17404,11,20,45,70
17406,8,25,48,77
17407,7,27,51,75
17408,11,21,46,71
17501,9,23,50,83
17502,11,21,44,72
17504,6,25,52,83
17505,9,23,52,89
17506,9,25,55,90
17507,10,21,53,89
17508,7,23,50,82
17509,8,29,59,98
17512,9,22,47,78
17516,7,28,54,85
17517,9,21,48,80
17518,2,15,41,71
17519,11,25,56,91
17520,7,22,48,81
17522,9,21,50,83
17527,10,26,59,96
17529,5,14,38,74
17532,2,14,43,68
17534,5,14,38,74
17535,8,26,58,97
17536,2,16,41,82
17538,10,23,45,80
17540,8,23,51,85
17543,7,23,46,78
17545,10,24,41,74
17547,9,23,45,78
17550,12,23,44,77
17551,5,28,52,84
17552,9,23,43,79
17554,8,24,48,79
17555,5,17,40,76
17557,10,23,54,88
17560,2,14,41,71
17562,7,27,56,98
17563,1,16,40,71
17565,2,13,42,66
17566,3,17,43,79
17568,6,26,55,89
17569,10,20,47,80
17570,12,21,43,74
17572,7,27,55,92
17576,7,24,54,91
17578,9,22,47,82
17579,7,26,53,90
17581,10,23,56,89
17582,3,13,39,67
17584,7,24,55,89
17601,8,24,50,85
17602,7,24,55,89
17603,5,27,51,84
17606,8,24,49,79
17701,1,6,10,19
17702,2,5,11,22
17720,3,4,11,18
17721,2,5,11,17
17723,0,1,4,13
17724,0,1,5,11
17727,0,2,3,13
17728,1,3,6,14
17729,0,0,1,9
17730,4,6,9,27
17731,0,2,10,18
17737,1,3,9,15
17739,0,2,5,12
17740,1,3,8,11
17742,0,3,8,16
17744,1,3,7,12
17745,1,5,11,19
17747,1,5,9,18
17748,1,6,11,18
17749,4,7,9,30
17750,1,3,7,14
17751,1,7,12,22
17752,2,4,8,15
17754,2,6,10,19
17756,1,4,8,15
17758,0,3,10,17
17760,0,1,2,9
17762,1,3,9,14
17763,0,2,6,12
17764,0,1,3,10
17765,0,2,7,12
17768,0,2,7,18
17769,1,3,6,14
17771,1,2,6,12
17772,2,5,7,20
17774,0,3,9,17
17776,0,2,4,13
17777,4,6,8,27
17778,0,0,5,8
17779,1,4,9,15
17801,5,6,19,36
17810,2,4,7,19
17812,0,1,10,22
17813,0,5,17,24
17814,0,4,11,18
17815,2,7,17,38
17820,2,4,11,28
17821,4,6,16,35
17822,4,6,17,35
17823,2,5,18,31
17824,2,5,13,32
17827,1,5,17,29
17829,0,4,10,21
17830,2,5,18,31
17832,3,8,24,44
17834,3,8,22,44
17835,0,4,11,22
17836,3,7,18,32
17837,3,7,16,29
17840,3,10,26,46
17841,0,5,17,26
17842,0,3,11,21
17844,2,7,9,22
17845,0,5,12,22
17846,1,5,9,20
17847,4,7,14,29
17850,5,7,16,30
17851,3,9,25,45
17853,1,4,18,27
17855,2,6,13,21
17856,2,5,7,20
17857,4,6,16,35
17858,1,5,11,24
17859,2,6,16,35
17860,3,5,11,28
17861,0,3,11,20
17862,0,2,8,19
17864,2,5,17,30
17865,5,7,14,30
17866,5,8,23,43
17867,3,6,16,30
17868,4,6,14,38
17870,4,6,19,36
17872,5,8,23,42
17876,5,6,19,36
17878,1,5,12,22
17880,1,5,12,21
17881,5,10,24,39
17884,2,5,8,22
17885,0,5,12,23
17886,4,7,11,29
17887,2,5,7,20
17888,2,6,15,37
17889,4,7,17,34
17901,2,13,30,50
17920,1,5,16,36
17921,1,6,17,40
17922,4,16,36,60
17923,1,9,23,41
17925,1,6,23,43
17929,4,15,34,57
17930,1,7,21,46
17931,3,11,30,48
17933,4,16,36,57
17934,3,11,30,48
17935,1,4,16,40
17936,1,6,18,40
17938,0,5,15,30
17941,1,4,11,26
17943,1,6,18,39
17944,2,13,31,51
17945,1,6,18,39
17946,1,4,18,39
17948,3,10,31,48
17949,3,12,28,48
17951,2,13,32,51
17952,1,6,23,43
17953,1,6,22,44
17954,2,13,32,51
17957,2,9,23,36
17959,1,7,22,45
17960,2,8,24,48
17961,1,8,24,47
17963,0,9,26,45
17964,1,4,12,28
17965,2,15,32,53
17967,0,4,16,38
17968,0,5,14,26
17970,2,13,31,51
17972,3,15,34,57
17974,2,13,31,50
17976,3,11,30,47
17978,0,5,13,27
17979,4,17,37,59
17980,2,9,25,36
17981,1,9,22,39
17982,1,6,23,42
17983,0,5,16,28
17985,0,5,16,33
18011,12,22,53,86
18012,4,14,34,75
18013,8,17,44,84
18014,7,18,47,87
18015,9,25,61,94
18017,7,22,53,92
18018,6,23,56,91
18020,7,22,55,92
18030,4,16,36,72
18031,12,21,51,86
18032,7,22,47,88
18034,9,24,61,91
18035,5,19,38,81
18036,10,29,59,91
18037,7,20,46,88
18038,6,17,37,81
18040,7,20,55,94
18041,11,33,61,90
18042,7,22,62,95
18045,7,19,54,92
18046,10,24,54,89
18049,10,25,56,91
18051,1,14,28,66
18052,8,21,48,88
18053,2,11,25,55
18054,12,41,63,91
18055,9,25,59,94
18056,6,20,43,72
18058,2,8,27,56
18059,7,19,41,85
18062,11,24,54,91
18063,4,13,32,75
18064,7,17,50,91
18065,5,18,39,82
18066,3,12,26,56
18067,7,20,45,87
18069,9,20,42,85
18070,11,28,58,90
18071,5,15,35,73
18072,7,16,45,87
18073,11,35,63,92
18074,12,42,63,92
18076,11,38,63,91
18077,5,15,51,80
18078,8,18,39,84
18079,4,17,35,78
18080,4,18,38,79
18081,5,17,48,79
18083,6,18,51,94
18085,7,18,53,95
18086,5,18,38,82
18087,12,22,51,86
18088,4,19,38,78
18091,5,18,47,89
18092,11,26,57,90
18101,9,24,54,90
18102,8,24,53,90
18103,9,22,54,89
18104,8,21,49,89
18106,9,23,53,88
18109,8,23,50,90
18195,9,19,49,85
18201,2,10,27,46
18202,2,9,29,40
18210,1,9,19,36
18211,1,9,24,46
18212,3,17,32,68
18214,2,10,30,51
18216,1,4,20,35
18218,2,15,31,54
18219,2,9,26,39
18220,0,5,22,37
18221,2,11,25,41
18222,2,10,24,37
18223,2,11,25,41
18224,3,12,24,41
18225,2,9,26,42
18229,1,8,22,42
18230,1,5,20,35
18231,1,9,29,48
18232,2,15,30,51
18234,2,11,25,41
18235,2,15,31,63
18237,1,5,21,35
18239,2,10,27,41
18240,1,17,29,53
18241,0,5,16,32
18242,0,5,17,34
18244,4,16,34,68
18245,0,5,20,37
18246,0,5,17,32
18248,0,5,17,34
18249,0,6,15,32
18250,2,15,31,53
18252,2,14,31,54
18254,1,5,20,35
18255,1,7,21,39
18256,0,5,17,31
18301,5,17,35,72
18302,1,10,26,52
18321,3,18,33,71
18322,2,7,27,51
18323,1,2,16,28
18324,1,10,23,51
18325,1,2,17,28
18326,1,2,18,29
18327,6,16,38,73
18328,1,9,23,49
18330,2,9,22,45
18331,2,7,24,49
18332,2,6,21,43
18333,1,8,24,46
18334,3,13,27,52
18335,4,15,33,68
18336,5,17,29,53
18337,3,13,29,55
18340,3,14,27,51
18342,1,2,17,28
18343,1,9,20,48
18344,2,15,28,51
18346,2,14,25,51
18347,4,12,24,41
18349,2,8,21,37
18350,3,12,25,45
18351,1,14,30,68
18353,2,9,26,57
18354,6,17,36,75
18355,2,8,22,41
18356,5,17,38,72
18357,0,3,13,27
18360,2,16,31,60
18370,2,7,21,37
18371,1,9,26,50
18372,2,18,32,64
18403,5,7,14,28
18405,1,4,14,25
18407,4,7,12,28
18411,5,7,13,28
18413,4,7,12,22
18414,5,7,12,25
18415,1,2,9,20
18417,0,2,9,18
18419,3,6,9,15
18420,3,6,9,15
18421,3,7,12,22
18424,1,7,16,30
18425,1,6,16,31
18426,0,8,19,30
18428,1,6,13,28
18430,0,4,10,17
18431,1,3,12,22
18433,5,7,13,28
18434,6,7,14,29
18435,0,3,11,23
18436,1,5,11,25
18437,0,1,9,16
18438,1,6,13,29
18439,0,2,8,17
18440,5,7,12,22
18441,1,5,9,15
18443,1,3,10,22
18444,3,8,11,27
18445,1,7,17,29
18446,2,6,9,15
18447,5,7,13,26
18451,1,7,15,30
18452,5,7,13,27
18453,0,3,10,18
18454,0,2,8,17
18455,0,1,10,15
18456,1,4,10,21
18457,0,3,11,22
18458,1,6,19,35
18460,1,7,20,31
18461,0,1,9,15
18462,0,1,10,16
18463,1,7,13,26
18464,1,7,15,30
18465,0,3,8,14
18466,4,14,23,45
18469,1,2,10,21
18470,0,5,10,18
18471,5,7,12,25
18472,1,4,10,18
18473,1,6,13,27
18503,5,7,14,30
18504,5,7,13,28
18505,5,8,14,31
18507,5,7,13,33
18508,5,7,13,28
18509,5,7,13,30
18510,5,8,15,30
18512,6,7,14,30
18517,5,7,15,30
18518,5,7,14,33
18519,6,7,13,28
18602,2,7,14,26
18603,2,10,18,38
18610,5,13,26,45
18612,5,7,14,25
18614,0,0,7,14
18615,5,5,9,18
18616,0,1,7,17
18617,2,9,16,34
18618,5,6,16,25
18619,0,2,7,16
18621,1,6,10,21
18622,0,4,11,21
18623,1,3,8,16
18624,0,5,12,27
18625,4,5,9,15
18626,0,0,7,14
18627,3,5,10,21
18628,0,1,8,14
18629,1,5,10,17
18630,1,5,9,15
18631,2,9,19,40
18632,0,1,8,15
18634,4,8,17,34
18635,0,5,13,26
18636,1,5,8,19
18640,5,9,14,36
18641,5,9,13,34
18642,5,7,12,33
18643,5,7,12,27
18644,5,8,13,34
18651,5,8,16,33
18655,1,5,13,24
18656,0,6,11,21
18657,1,5,10,15
18660,1,6,12,26
18661,1,6,16,35
18701,5,8,15,35
18702,5,9,16,37
18704,5,8,14,30
18705,5,7,15,35
18706,4,8,17,37
18707,3,8,19,37
18708,5,8,14,29
18709,5,8,14,30
18801,0,3,8,10
18810,2,8,11,19
18812,2,2,9,15
18814,1,3,10,17
18816,0,5,9,16
18817,1,3,10,16
18818,2,4,9,16
18820,0,5,9,16
18821,2,4,13,17
18822,2,4,13,18
18823,0,6,8,14
18824,0,7,10,14
18825,0,6,8,14
18826,0,6,9,14
18828,0,4,8,18
18829,0,4,10,18
18830,2,3,8,16
18831,1,3,9,15
18832,0,1,5,15
18833,0,0,4,14
18834,0,4,9,15
18837,1,3,9,16
18840,2,8,11,21
18842,0,5,9,15
18843,0,3,8,10
18844,1,6,9,14
18845,0,4,9,17
18846,0,1,8,13
18847,0,2,8,15
18848,0,1,8,17
18850,1,3,10,17
18851,1,3,8,16
18853,0,1,8,12
18854,0,3,9,17
18901,16,44,76,104
18902,14,45,74,106
18912,14,45,75,103
18913,14,42,72,103
18914,14,43,71,100
18915,16,44,70,98
18917,11,41,71,100
18920,3,20,60,89
18921,3,32,58,89
18923,14,43,72,104
18925,17,44,76,104
18927,14,42,69,99
18929,17,45,74,103
18930,4,14,53,80
18932,15,42,71,99
18933,14,44,74,105
18935,11,32,63,90
18936,18,44,70,97
18938,13,45,76,102
18940,16,46,74,102
18942,3,23,58,83
18944,13,40,71,98
18946,18,44,77,105
18947,11,39,72,103
18950,3,23,61,89
18951,12,35,65,94
18954,19,45,76,105
18955,10,33,65,96
18960,13,39,66,98
18962,13,41,69,99
18964,13,43,65,95
18966,22,44,79,101
18969,12,42,65,92
18970,13,34,63,93
18972,5,16,56,85
18974,20,45,77,101
18976,18,45,72,99
18977,16,47,74,101
18980,16,46,74,104
19001,26,40,73,96
19002,23,45,72,97
19003,24,44,65,91
19004,29,41,68,93
19006,25,41,75,96
19007,21,45,73,99
19008,23,45,65,87
19009,25,41,75,96
19010,25,42,66,92
19012,27,41,73,94
19013,20,47,61,83
19014,19,46,59,87
19015,20,47,61,83
19017,19,46,60,86
19018,26,47,62,91
19020,22,42,73,96
19021,21,42,74,95
19022,23,47,60,86
19023,24,46,62,92
19025,25,44,73,96
19026,25,47,63,91
19027,27,41,71,94
19029,24,45,60,87
19030,17,45,73,100
19031,26,42,71,95
19032,24,44,61,89
19033,24,46,61,88
19034,25,43,71,94
19035,24,42,67,93
19036,24,47,62,88
19038,25,41,70,94
19040,23,42,70,97
19041,25,44,65,91
19043,23,47,62,88
19044,23,44,71,98
19046,27,41,75,95
19047,20,45,76,102
19050,24,45,64,92
19052,19,47,61,86
19053,22,45,76,98
19054,17,45,72,100
19055,19,45,74,98
19056,20,46,77,101
19057,20,46,74,99
19060,18,46,59,86
19061,19,45,60,86
19063,21,48,64,85
19064,22,47,62,87
19066,28,45,66,91
19067,18,46,73,101
19070,23,47,62,87
19072,24,43,67,93
19073,20,45,65,87
19074,24,45,61,87
19075,25,43,72,94
19076,24,45,61,87
