origin,destination,ruca,great_circle_distance,travel_time
"45.810934,-123.962989","45.386377,-122.641923",Suburban,70.2781423239257,109
"41.044913,-81.992065","40.83503,-83.232264",Suburban,66.33349576172687,75
"41.55915,-81.48279","41.052461,-81.734366",Urban,37.364633675235496,50
"44.870973,-107.330606","45.828755,-108.468116",Suburban,86.19632713372825,118
"43.826503,-94.663493","44.16705,-93.947638",Rural,42.65715774305849,57
"42.625391,-78.726767","42.743072,-78.871018",Urban,10.944949410805098,22
"38.911315,-77.967401","39.285548,-76.498316",Suburban,82.90762144958735,100
"38.898356,-94.637684","38.85596,-94.378169",Urban,14.26303142032634,25
"40.50022,-80.856529","41.324204,-79.623459",Suburban,85.94364976451114,140
"28.98193,-81.92425","28.061754,-82.552191",Suburban,74.13044681839484,96
"27.675937,-97.40242","28.816581,-96.962597",Urban,83.2332438927712,101
"29.988525,-99.155469","31.10958,-99.331084",Urban,78.15916590915646,103
"35.12803,-75.91538","34.80114,-77.415432",Rural,87.88733813997759,284
"32.790007,-84.56542","33.481302,-84.443289",Suburban,48.28377733067929,71
"29.64609,-95.794526","29.652008,-95.617161",Urban,10.658106723118548,32
"37.62812,-97.491566","38.425019,-96.219709",Urban,88.4486900319872,89
"43.15669,-83.41051","42.513905,-83.61343",Suburban,45.5866958927876,68
"37.099564,-83.346784","36.005364,-84.026897",Rural,84.50153346206724,152
"32.777779,-96.62315","32.9323,-96.697365",Urban,11.51261218409603,21
"39.046943,-123.418728","38.528448,-122.789879",Rural,49.298939857270014,72
"36.721945,-82.256139","36.359142,-82.398521",Suburban,26.283855662802218,54
"47.157949,-96.957752","46.864166,-96.865751",Suburban,20.756066273781933,25
"31.119858,-92.25888","30.001181,-91.797718",Suburban,82.01824826547146,101
"34.145452,-85.117749","34.996404,-85.245413",Suburban,59.24209446237525,90
"44.23466,-69.75061","44.840448,-68.749303",Suburban,64.68096504388245,85
"39.961352,-75.229334","40.20583,-75.098652",Urban,18.249893848589053,50
"44.958689,-91.319492","43.766417,-91.213606",Urban,82.54401056795213,126
"40.167151,-80.800019","40.78185,-80.384005",Suburban,47.76941410989784,82
"46.215511,-92.759076","45.573827,-93.603694",Rural,60.12684920370998,74
"43.902311,-71.124612","42.956069,-71.443843",Rural,67.31259973129946,107
"39.820964,-98.433369","40.827846,-97.593898",Rural,82.43234496647776,112
"40.923498,-73.998332","40.714554,-75.281048",Urban,68.60655451687353,93
"28.888724,-81.782704","28.475361,-81.398304",Urban,36.85950553306768,64
"39.19518,-121.19412","38.668409,-121.167538",Suburban,36.42444101262172,70
"39.238683,-123.58761","38.36714,-122.715965",Rural,76.3467159556786,112
"40.882185,-88.844393","40.728071,-89.615421",Rural,41.706322172613305,59
"34.632922,-88.533107","35.232115,-89.893959",Suburban,87.49774386507589,115
"46.41865,-68.49004","46.143148,-67.842563",Suburban,36.3081004278958,56
"35.6254,-119.67885","36.577455,-119.633985",Rural,65.82839970088402,90
"40.520705,-75.496131","40.049423,-74.838575",Urban,47.55473226980765,80
"35.05259,-83.19682","33.971162,-83.996648",Rural,87.50130490983558,124
"35.069516,-98.875945","35.496729,-97.760385",Rural,69.49844687737098,88
"45.261871,-91.845156","45.156514,-93.159563",Rural,64.39437363196811,91
"29.795344,-95.36759","30.075561,-94.775341",Urban,40.40229101398989,54
"32.727857,-96.564919","32.340943,-97.415067",Urban,56.2762345002544,73
"34.447894,-117.623946","33.819474,-117.908042",Suburban,46.3599968763768,77
"37.232126,-96.996334","37.273851,-97.373129",Urban,20.921901063670784,26
"40.8789,-97.88589","40.163578,-97.173597",Rural,61.98612286806723,79
"37.39349,-121.964672","38.411327,-121.391131",Urban,76.96350984865005,114
"44.54987,-69.70784","44.837454,-69.294372",Urban,28.41206582827761,35
"36.874916,-76.553061","36.829176,-76.341528",Suburban,12.11463829148006,26
"44.604237,-123.736099","45.229927,-123.174587",Suburban,51.2217288260372,94
"34.795248,-83.423725","35.275669,-82.702321",Rural,52.60658093884151,112
"40.464046,-99.251676","40.198509,-100.652259",Suburban,76.01633808589517,86
"38.522012,-83.860969","39.452908,-83.783598",Suburban,64.45286260873836,97
"38.196248,-99.403343","37.987052,-100.882631",Suburban,81.72839923012828,85
"36.997849,-91.494175","37.92384,-90.772555",Rural,75.23057001176817,119
"42.553518,-88.028986","42.245496,-88.286814",Suburban,25.019818521612343,46
"42.855631,-75.976158","43.031263,-74.34235",Suburban,83.5199575555001,122
"43.37674,-72.34676","42.49183,-71.729951",Suburban,68.64220852246441,114
"47.501822,-100.758394","46.858098,-100.768499",Rural,44.479625323039976,51
"43.716624,-123.334749","43.80016,-123.043203",Rural,15.65222815792637,24
"38.347988,-97.205656","39.550762,-97.660163",Suburban,86.61772224607859,94
"47.667515,-101.61418","46.791788,-100.750279",Rural,72.82763931093922,91
"38.430568,-77.192545","37.345664,-76.737645",Suburban,78.95704755758321,146
"40.635369,-74.829976","41.465761,-74.450202",Urban,60.69102903352043,96
"47.321916,-93.29388","47.495427,-94.908745",Suburban,76.45533435497188,93
"37.713915,-83.856874","38.103402,-82.625156",Suburban,72.33721551009472,125
"39.39004,-87.30002","39.481975,-88.337839",Urban,55.74415268040683,75
"26.298352,-80.180078","26.620188,-80.205404",Urban,22.291863649348183,32
"32.297374,-110.840422","32.085029,-110.775871",Urban,15.149368654958032,31
"37.744709,-80.454189","37.160544,-80.425911",Suburban,40.39174949032502,97
"40.35921,-91.4346","40.708714,-92.867416",Suburban,79.01976965958094,119
"38.854672,-120.830282","38.783868,-121.239776",Suburban,22.580398695212185,48
"26.454218,-80.13473","27.6372,-80.442782",Urban,83.90563550083596,97
"38.013279,-90.451539","38.07366,-91.402572",Suburban,51.917238382585055,87
"40.37637,-104.69219","39.770814,-104.897072",Urban,43.21942014935809,60
"41.58286,-75.32518","40.438296,-75.355387",Suburban,79.09752193072966,111
"39.690695,-74.248812","40.286233,-75.393251",Urban,73.23513096398443,105
"46.58791,-112.936757","46.833743,-114.046841",Rural,55.2656660517087,64
"35.129221,-114.656532","36.239111,-115.223811",Urban,83.03140064925512,103
"41.16589,-78.0625","40.832485,-77.807798",Rural,26.59067211647176,52
"30.017074,-100.212863","29.234658,-99.754098",Rural,60.67662906393923,74
"37.491201,-98.209956","37.661018,-97.554712",Rural,37.75048120971,52
"43.44448,-75.543231","42.568973,-76.218076",Rural,69.4391549379819,105
"35.790897,-86.726133","36.084313,-87.832666",Suburban,65.13636320024763,84
"39.05307,-93.8305","39.23157,-92.838756",Suburban,54.557053811679715,77
"42.90703,-72.41953","44.140959,-72.024679",Suburban,87.52086159958328,104
"40.430181,-75.531182","40.992528,-74.312083",Urban,74.74005733172022,96
"39.992562,-75.13732","39.850145,-75.448323",Urban,19.19410756208528,37
"39.21219,-111.01961","40.271543,-111.711632",Suburban,81.90856661284451,112
"42.04333,-100.83293","41.113501,-101.719149",Rural,78.90056797668473,121
"32.50653,-97.18751","32.863069,-96.75446",Urban,35.22838710814464,53
"32.26786,-109.22756","31.338274,-109.565248",Rural,67.21937334871696,102
"41.566081,-79.549355","41.622115,-80.21389",Suburban,34.555765876592204,59
"30.86906,-99.52867","30.257061,-98.851738",Rural,58.39481833826813,63
"45.51583,-92.461712","45.47591,-91.762522",Rural,33.97504613947955,51
"39.950004,-75.150071","38.929179,-75.435203",Urban,72.15452257974644,93
"30.756774,-89.58072","30.004711,-90.03889",Rural,58.70181047985957,59
"37.573485,-122.32253","36.71784,-121.650821",Urban,69.73948387255197,85
"29.101529,-82.34129","30.105948,-81.833633",Suburban,75.80374953502019,112
"42.418515,-89.470711","43.05184,-89.508886",Suburban,43.801455168850815,68
"26.253416,-81.764364","27.193054,-82.486113",Urban,78.73274811677408,89
"40.676637,-89.633787","40.460974,-90.642001",Urban,54.973846519755206,77
"45.492879,-121.598308","44.878715,-123.025563",Rural,81.43223904223625,135
"42.785591,-72.971932","42.35528,-71.782443",Suburban,67.43280644948389,121
"41.099001,-88.198405","41.667078,-86.887977",Suburban,78.4566142444741,99
"40.213173,-85.786049","39.684053,-85.138327",Suburban,50.13585295422565,79
"36.45451,-90.72151","37.363879,-89.632975",Rural,86.97163163166519,113
"38.696744,-81.233061","38.998413,-80.235574",Suburban,57.58039679493099,99
"46.793032,-68.105233","46.143148,-67.842563",Suburban,46.61007260999164,68
"31.527636,-92.653269","31.367062,-92.406564",Suburban,18.290989041416896,23
"34.702327,-86.628864","34.750368,-86.633668",Urban,3.3305085714084735,11
"40.780847,-92.979322","40.979147,-91.541916",Suburban,76.32930873117252,103
"40.745263,-73.711159","39.900409,-74.841266",Urban,83.37402134143117,121
"36.112796,-115.280099","36.277937,-115.203895",Urban,12.17563599101658,24
"40.83834,-101.16488","41.120786,-100.757745",Suburban,28.841645032645456,43
"42.970187,-94.769596","42.502975,-93.262283",Suburban,83.02391176576589,117
"33.246457,-97.127027","32.759933,-96.684097",Suburban,42.29314598067478,62
"37.304,-82.35098","36.725034,-83.103432",Rural,57.64960142412234,101
"39.90929,-74.15486","40.082308,-75.168326",Urban,54.9601719987681,89
"40.049949,-80.28121","40.62312,-79.946547",Suburban,43.34744176307185,73
"45.817,-67.84001","46.697447,-68.013818",Suburban,61.39710232994268,81
"35.57738,-105.75228","36.015385,-106.067471",Suburban,35.0410119232885,59
"39.373191,-76.670003","38.470877,-77.417938",Urban,74.18295667328769,100
"39.94535,-79.99561","39.019778,-80.414907",Suburban,67.74704210644798,89
"39.59127,-97.398639","38.785496,-97.614718",Rural,56.86346042537315,67
"40.838915,-76.069416","39.603191,-75.792887",Suburban,86.61766492447342,144
"26.39341,-80.222751","27.265699,-80.287024",Urban,60.399566575702615,79
"30.838608,-93.767911","30.090871,-93.765391",Suburban,51.66392586714141,60
"43.179936,-72.605636","42.35528,-71.782443",Rural,70.63874540398423,119
"36.180965,-96.570239","36.636886,-95.143465",Suburban,85.3616942467767,91
"37.552029,-80.539672","37.32222,-79.935771",Rural,36.73927944200226,100
"32.221688,-98.719352","31.425314,-97.713003",Rural,80.73374880314086,96
"46.42874,-120.31339","46.601337,-120.48046",Urban,14.32887324097851,20
"40.840518,-111.322754","40.702084,-112.026716",Rural,38.0569569443003,70
"36.75391,-105.61278","37.259855,-107.063405",Rural,87.33850893237684,181
"42.06391,-90.16957","42.609896,-89.663968",Rural,45.715519766591086,78
"44.699153,-88.454312","44.241461,-88.351735",Rural,32.025389444255815,43
"38.984206,-104.526328","38.232471,-104.665094",Urban,52.477504734346134,74
"39.596546,-122.032181","38.391339,-121.416312",Rural,89.59832912639295,114
"40.573802,-74.642649","40.35148,-75.627793",Urban,54.01712961438851,80
"37.181814,-78.77379","36.711838,-78.105037",Rural,49.17407687313077,83
"30.74908,-84.4838","30.859303,-83.947653",Suburban,32.71679819423523,51
"44.897751,-72.961075","44.692522,-73.486674",Suburban,29.414066544807245,68
"33.707568,-117.845746","34.121713,-117.374427",Urban,39.358972996404695,54
"42.321218,-104.722426","41.879674,-103.678877",Rural,61.584572645198385,71
"48.5598,-110.55","48.563676,-109.634238",Suburban,41.87556310636772,45
"39.58783,-84.55439","39.191447,-85.891338",Suburban,76.46333035219082,119
"39.440073,-91.088401","38.719408,-89.913032",Suburban,80.33259175438859,106
"26.228735,-98.376167","26.246471,-98.4435",Urban,4.349150169818787,9
"37.534102,-122.025352","38.459521,-121.493051",Urban,70.20211591736393,112
"36.357619,-80.697202","35.295444,-80.758198",Rural,73.46880505481833,88
"40.714208,-81.595746","41.466226,-82.015964",Urban,56.379137758364,78
"32.636922,-117.050072","32.70572,-117.144429",Urban,7.260387281342742,13
"38.430393,-103.366655","38.94983,-104.800264",Rural,85.23718903239102,132
"40.659068,-86.102125","41.447727,-85.224116",Suburban,71.14741426723897,112
"39.739492,-84.085195","40.028247,-82.443462",Urban,89.29805333387256,100
"46.331119,-87.439658","47.109662,-88.578564",Suburban,76.18177960707516,125
"42.646337,-93.882675","41.721038,-92.730323",Suburban,86.99289817428937,122
"44.46856,-109.43766","45.667039,-108.759124",Suburban,89.18078513906394,114
"46.200657,-97.477179","46.801605,-96.842214",Rural,51.341656496417066,70
"43.018327,-88.600429","42.011906,-87.722571",Suburban,82.66816351241869,110
"35.89433,-119.04557","36.706623,-119.575075",Suburban,63.39745538430442,82
"34.43982,-88.14087","34.361915,-89.565339",Rural,81.38552982002994,92
"39.93595,-74.17097","40.373726,-74.319249",Urban,31.24454553193113,45
"42.86841,-72.87149","42.65593,-73.76097",Rural,47.44858542109823,79
"41.936977,-88.420178","43.01455,-88.1041",Urban,76.17549861955051,116
"37.114569,-98.410166","36.387828,-97.945589",Rural,56.416315950363526,84
"33.921623,-103.189798","33.489465,-101.903376",Rural,79.74253794819717,98
"35.15351,-92.662307","34.632412,-93.055871",Suburban,42.353053910253536,83
"43.789856,-94.430809","44.296139,-94.707251",Rural,37.578675896176904,55
"33.331905,-91.297702","33.449467,-91.042545",Suburban,16.81212785082447,33
"44.571416,-87.833306","43.793121,-87.769624",Suburban,53.86755328607166,58
"42.256819,-104.786912","41.126208,-104.764952",Rural,78.12599793827074,90
"43.936189,-74.163697","44.040758,-75.840357",Rural,83.66004175723761,154
"33.157893,-86.153394","33.6101,-86.278094",Urban,32.062101828575756,67
"44.931415,-69.834764","44.630522,-70.158809",Rural,26.168082441118,51
"37.32467,-119.56625","36.341424,-119.330028",Rural,69.18033169119178,105
"42.150588,-76.055064","41.524269,-75.947435",Urban,43.62774323905907,74
"42.320271,-88.462832","41.548155,-87.17912",Suburban,84.8490216468956,124
"44.408347,-111.427555","43.493181,-112.052548",Rural,70.46076785223126,83
"30.421676,-88.66487","30.332079,-89.187336",Urban,31.75249675709535,52
"44.23419,-83.72332","44.254592,-84.224961",Suburban,24.869403283266305,33
"36.254958,-81.835794","36.846544,-81.500803",Rural,44.904954257525816,83
"43.768062,-94.007655","43.12513,-95.152458",Rural,72.60156370175964,107
"38.818277,-119.649498","39.615482,-119.85317",Urban,56.1502285833261,74
"39.110111,-84.43088","39.526847,-85.74237",Urban,75.78519349000062,82
"41.044324,-74.098093","40.750422,-73.996328",Urban,20.99069196365005,38
"34.46926,-96.21639","35.221473,-97.482096",Rural,88.6120605418527,105
"43.848698,-89.478459","43.313308,-90.346027",Rural,57.04282503973533,89
"41.189953,-92.95896","41.558407,-93.797595",Suburban,50.38580401158892,60
"39.073061,-91.533545","38.221072,-91.15785",Rural,62.25989060784243,103
"41.09817,-83.784671","41.128691,-85.007449",Suburban,63.686871173138925,89
"37.941693,-93.161545","39.112981,-93.213527",Rural,80.9770523450978,93
"43.866832,-72.851495","42.84688,-73.747812",Rural,83.62804456173988,137
"38.410012,-105.769848","38.232471,-104.665094",Rural,61.12845549598327,92
"36.580898,-87.774854","37.107641,-87.917368",Suburban,37.23777857008715,57
"27.846419,-82.301249","28.439967,-81.476953",Urban,64.83694812983943,81
"43.11444,-89.65568","42.487456,-90.73627",Urban,69.83863373456116,87
"41.827251,-94.449511","41.373343,-93.555779",Rural,55.81974306943588,79
"48.740671,-117.972888","48.414518,-119.507488",Suburban,73.67964525759467,142
"43.73285,-76.13604","43.078407,-75.691179",Suburban,50.430910698247786,72
"46.548352,-89.365311","45.80811,-88.046546",Rural,81.21656514485295,111
"37.753919,-90.59839","36.788797,-90.43925",Suburban,67.25516487965835,89
"47.377264,-101.394939","46.846649,-100.903448",Rural,43.338373000780074,59
"44.40329,-108.27427","44.517878,-109.088985",Rural,40.949503484200605,51
"38.528323,-107.037294","39.083463,-108.474013",Suburban,86.34254614897233,142
"39.499909,-76.231177","39.943288,-75.331538",Suburban,56.782409108196106,66
"36.304981,-119.202664","35.434701,-119.022235",Urban,60.973282016613986,77
"34.00233,-86.224672","34.011817,-85.987229",Suburban,13.61563440831276,27
"43.35159,-82.670835","42.544306,-83.172795",Suburban,61.28307341087418,103
"41.711914,-85.367474","42.942159,-85.078392",Rural,86.27480010036996,116
"39.447008,-90.87168","38.759229,-89.68598",Suburban,79.37068667428096,111
"31.39046,-92.66931","32.180845,-91.726477",Suburban,77.77153153481812,114
"34.136194,-118.260934","34.028612,-117.758346",Urban,29.705797290441563,41
"45.87311,-68.38475","46.143148,-67.842563",Rural,32.01724679062857,37
"39.884312,-82.297706","40.533981,-81.919436",Suburban,49.12536286140707,83
"34.227855,-119.079869","35.309042,-119.095525",Urban,74.70819379221321,129
"34.083458,-117.270017","34.614772,-118.147608",Urban,62.078745641985776,87
"26.528233,-80.084764","26.062056,-80.311349",Urban,35.13493888997554,49
"37.08533,-89.16257","37.745824,-88.971994",Rural,46.81878269350433,49
"38.146395,-84.107655","37.068463,-84.623445",Rural,79.64913039123161,104
"42.079399,-71.03999","42.494485,-70.935444",Urban,29.173301652962188,60
"36.0396,-115.41242","35.005746,-114.59546",Suburban,84.92953828112816,130
"41.417566,-78.204927","40.45546,-78.40556",Suburban,67.29494473799556,111
"38.324893,-83.000742","39.031558,-82.62259",Suburban,52.914992796262666,83
"33.660412,-112.183426","33.487209,-112.36428",Urban,15.86210421932393,29
"41.50087,-90.4443","40.728071,-89.615421",Urban,68.64859145084866,85
"40.56117,-81.7943","40.36457,-80.674626",Rural,60.40580791807116,88
"38.955907,-77.1165","39.542949,-77.910107",Urban,58.72129286266288,77
"35.510638,-91.864757","35.028308,-90.793645",Rural,69.00290135006765,105
"19.569277,-155.034859","19.648071,-155.988624",Suburban,62.3153711306489,103
"43.140909,-87.942653","42.137744,-88.017897",Urban,69.41752416767514,89
"43.525185,-96.358365","43.685351,-98.009872",Rural,83.36309778992972,82
