zip,ruca,city,state_name,population,county,median_household_income
53528,Urban,Cross Plains,Wisconsin,"6,141",Dane,"$91,151"
53529,Urban,Dane,Wisconsin,"2,507",Dane,"$84,904"
53530,Rural,Darlington,Wisconsin,"4,666",Lafayette,"$61,815"
53531,Suburban,Deerfield,Wisconsin,"4,414",Dane,"$90,750"
53532,Urban,Deforest,Wisconsin,"16,279",Dane,"$92,333"
53533,Suburban,Dodgeville,Wisconsin,"7,273",Iowa,"$77,758"
53534,Suburban,Edgerton,Wisconsin,"12,256",Rock,"$75,417"
53536,Suburban,Evansville,Wisconsin,"8,936",Rock,"$77,580"
53537,Urban,Footville,Wisconsin,954,Rock,"$56,607"
53538,Urban,Fort Atkinson,Wisconsin,"18,669",Jefferson,"$72,762"
53540,Suburban,Gotham,Wisconsin,157,Richland,"$40,625"
53541,Rural,Gratiot,Wisconsin,819,Lafayette,"$68,000"
53543,Suburban,Highland,Wisconsin,"1,726",Iowa,"$73,194"
53544,Suburban,Hollandale,Wisconsin,781,Iowa,"$80,833"
53545,Urban,Janesville,Wisconsin,"23,571",Rock,"$63,341"
53546,Urban,Janesville,Wisconsin,"29,505",Rock,"$63,695"
53548,Urban,Janesville,Wisconsin,"20,314",Rock,"$67,500"
53549,Urban,Jefferson,Wisconsin,"10,169",Jefferson,"$65,760"
53550,Suburban,Juda,Wisconsin,"1,260",Green,"$70,809"
53551,Suburban,Lake Mills,Wisconsin,"9,217",Jefferson,"$77,049"
53553,Rural,Linden,Wisconsin,655,Iowa,"$56,250"
53554,Rural,Livingston,Wisconsin,951,Grant,"$53,977"
53555,Suburban,Lodi,Wisconsin,"8,784",Columbia,"$97,520"
53556,Suburban,Lone Rock,Wisconsin,"2,296",Richland,"$55,975"
53557,Suburban,Lowell,Wisconsin,335,Dodge,"$80,801"
53558,Urban,Mcfarland,Wisconsin,"12,902",Dane,"$92,583"
53559,Suburban,Marshall,Wisconsin,"6,382",Dane,"$85,012"
53560,Suburban,Mazomanie,Wisconsin,"3,542",Dane,"$80,606"
53561,Suburban,Merrimac,Wisconsin,"2,020",Sauk,"$92,321"
53562,Urban,Middleton,Wisconsin,"28,817",Dane,"$87,890"
53563,Urban,Milton,Wisconsin,"11,716",Rock,"$80,370"
53565,Rural,Mineral Point,Wisconsin,"4,640",Iowa,"$69,750"
53566,Urban,Monroe,Wisconsin,"15,122",Green,"$63,062"
53569,Rural,Montfort,Wisconsin,"1,089",Grant,"$66,667"
53570,Suburban,Monticello,Wisconsin,"2,634",Green,"$73,421"
53571,Urban,Morrisonville,Wisconsin,66,Dane,
53572,Suburban,Mount Horeb,Wisconsin,"10,358",Dane,"$87,180"
53573,Rural,Muscoda,Wisconsin,"3,070",Grant,"$54,919"
53574,Suburban,New Glarus,Wisconsin,"4,066",Green,"$86,641"
53575,Suburban,Oregon,Wisconsin,"18,108",Dane,"$100,403"
53576,Suburban,Orfordville,Wisconsin,"2,291",Rock,"$61,875"
53577,Rural,Plain,Wisconsin,"1,229",Sauk,"$75,703"
53578,Suburban,Prairie Du Sac,Wisconsin,"6,414",Sauk,"$87,632"
53579,Suburban,Reeseville,Wisconsin,"1,729",Dodge,"$68,906"
53580,Rural,Rewey,Wisconsin,453,Iowa,"$55,625"
53581,Suburban,Richland Center,Wisconsin,"10,158",Richland,"$55,869"
53582,Suburban,Ridgeway,Wisconsin,"1,170",Iowa,"$74,773"
53583,Suburban,Sauk City,Wisconsin,"6,145",Sauk,"$79,917"
53584,Suburban,Sextonville,Wisconsin,10,Richland,
53585,Urban,Sharon,Wisconsin,"2,226",Walworth,"$62,583"
53586,Suburban,Shullsburg,Wisconsin,"2,136",Lafayette,"$60,125"
53587,Rural,South Wayne,Wisconsin,"1,141",Lafayette,"$70,227"
53588,Rural,Spring Green,Wisconsin,"3,844",Sauk,"$74,527"
53589,Urban,Stoughton,Wisconsin,"19,936",Dane,"$78,520"
53590,Urban,Sun Prairie,Wisconsin,"42,872",Dane,"$88,412"
53593,Urban,Verona,Wisconsin,"26,724",Dane,"$110,530"
53594,Suburban,Waterloo,Wisconsin,"5,054",Jefferson,"$72,981"
53597,Urban,Waunakee,Wisconsin,"20,542",Dane,"$105,450"
53598,Urban,Windsor,Wisconsin,"3,727",Dane,"$100,873"
53599,Rural,Woodford,Wisconsin,96,Lafayette,"$33,036"
53703,Urban,Madison,Wisconsin,"37,444",Dane,"$44,103"
53704,Urban,Madison,Wisconsin,"47,731",Dane,"$66,079"
53705,Urban,Madison,Wisconsin,"24,786",Dane,"$74,034"
53706,Urban,Madison,Wisconsin,"3,660",Dane,
53711,Urban,Madison,Wisconsin,"48,498",Dane,"$91,334"
53713,Urban,Madison,Wisconsin,"22,940",Dane,"$53,882"
53714,Urban,Madison,Wisconsin,"16,599",Dane,"$60,654"
53715,Urban,Madison,Wisconsin,"15,761",Dane,"$34,994"
53716,Urban,Madison,Wisconsin,"18,710",Dane,"$80,966"
53717,Urban,Madison,Wisconsin,"13,207",Dane,"$86,700"
53718,Urban,Madison,Wisconsin,"16,935",Dane,"$82,828"
53719,Urban,Madison,Wisconsin,"32,933",Dane,"$85,098"
53726,Urban,Madison,Wisconsin,"5,474",Dane,"$43,294"
53792,Urban,Madison,Wisconsin,0,Dane,
53801,Rural,Bagley,Wisconsin,"1,052",Grant,"$53,571"
53802,Rural,Beetown,Wisconsin,131,Grant,"$63,750"
53803,Suburban,Benton,Wisconsin,"1,152",Lafayette,"$56,346"
53804,Rural,Bloomington,Wisconsin,"1,320",Grant,"$62,031"
53805,Suburban,Boscobel,Wisconsin,"5,521",Grant,"$50,433"
53806,Rural,Cassville,Wisconsin,"1,561",Grant,"$53,558"
53807,Suburban,Cuba City,Wisconsin,"4,409",Grant,"$67,847"
53808,Suburban,Dickeyville,Wisconsin,974,Grant,"$60,313"
53809,Rural,Fennimore,Wisconsin,"4,655",Grant,"$58,167"
53810,Rural,Glen Haven,Wisconsin,369,Grant,"$62,895"
53811,Suburban,Hazel Green,Wisconsin,"3,228",Grant,"$71,324"
53812,Suburban,Kieler,Wisconsin,354,Grant,"$88,333"
53813,Suburban,Lancaster,Wisconsin,"6,254",Grant,"$70,842"
53816,Rural,Mount Hope,Wisconsin,895,Grant,"$60,536"
53817,Rural,Patch Grove,Wisconsin,207,Grant,"$34,896"
53818,Urban,Platteville,Wisconsin,"15,997",Grant,"$53,830"
53820,Rural,Potosi,Wisconsin,"2,304",Grant,"$64,132"
53821,Suburban,Prairie Du Chien,Wisconsin,"7,663",Crawford,"$52,864"
53825,Rural,Stitzer,Wisconsin,525,Grant,"$69,167"
53826,Rural,Wauzeka,Wisconsin,"1,473",Crawford,"$59,100"
53827,Rural,Woodman,Wisconsin,327,Grant,"$70,139"
53901,Urban,Portage,Wisconsin,"14,815",Columbia,"$65,033"
53910,Rural,Adams,Wisconsin,"3,455",Adams,"$41,346"
53911,Suburban,Arlington,Wisconsin,"1,424",Columbia,"$92,000"
53913,Urban,Baraboo,Wisconsin,"21,287",Sauk,"$62,514"
53916,Urban,Beaver Dam,Wisconsin,"22,929",Dodge,"$64,112"
53919,Rural,Brandon,Wisconsin,"2,182",Fond du Lac,"$78,456"
53920,Suburban,Briggsville,Wisconsin,438,Adams,"$61,875"
53922,Rural,Burnett,Wisconsin,"1,028",Dodge,"$76,020"
53923,Rural,Cambria,Wisconsin,"2,224",Columbia,"$64,896"
53924,Rural,Cazenovia,Wisconsin,"1,353",Richland,"$55,357"
53925,Suburban,Columbus,Wisconsin,"8,665",Columbia,"$74,732"
53926,Rural,Dalton,Wisconsin,"1,767",Green Lake,"$50,417"
53928,Suburban,Doylestown,Wisconsin,97,Columbia,"$74,375"
53929,Rural,Elroy,Wisconsin,"2,602",Juneau,"$59,375"
53930,Suburban,Endeavor,Wisconsin,"1,219",Marquette,"$72,778"
53931,Rural,Fairwater,Wisconsin,353,Fond du Lac,"$63,594"
53932,Suburban,Fall River,Wisconsin,"2,461",Columbia,"$78,021"
53933,Rural,Fox Lake,Wisconsin,"4,341",Dodge,"$70,179"
53934,Rural,Friendship,Wisconsin,"4,303",Adams,"$41,414"
53935,Rural,Friesland,Wisconsin,294,Columbia,"$65,500"
53936,Rural,Grand Marsh,Wisconsin,"1,313",Adams,"$47,604"
53937,Rural,Hillpoint,Wisconsin,"1,124",Sauk,"$72,500"
53939,Rural,Kingston,Wisconsin,339,Green Lake,"$70,000"
53940,Suburban,Lake Delton,Wisconsin,0,Sauk,
53941,Suburban,La Valle,Wisconsin,"3,028",Sauk,"$73,542"
53942,Suburban,Lime Ridge,Wisconsin,126,Sauk,"$96,563"
53943,Rural,Loganville,Wisconsin,"1,245",Sauk,"$66,979"
53944,Suburban,Lyndon Station,Wisconsin,"2,355",Juneau,"$62,011"
53946,Rural,Markesan,Wisconsin,"4,099",Green Lake,"$66,823"
53947,Rural,Marquette,Wisconsin,341,Green Lake,"$45,938"
53948,Suburban,Mauston,Wisconsin,"8,320",Juneau,"$55,497"
53949,Rural,Montello,Wisconsin,"6,364",Marquette,"$55,372"
53950,Suburban,New Lisbon,Wisconsin,"5,277",Juneau,"$61,062"
53951,Suburban,North Freedom,Wisconsin,"2,432",Sauk,"$53,636"
53952,Rural,Oxford,Wisconsin,"3,987",Marquette,"$56,304"
53953,Suburban,Packwaukee,Wisconsin,140,Marquette,"$31,458"
53954,Suburban,Pardeeville,Wisconsin,"6,892",Columbia,"$78,583"
53955,Suburban,Poynette,Wisconsin,"5,662",Columbia,"$84,151"
53956,Rural,Randolph,Wisconsin,"3,093",Columbia,"$65,500"
53959,Suburban,Reedsburg,Wisconsin,"14,115",Sauk,"$65,714"
53960,Suburban,Rio,Wisconsin,"3,347",Columbia,"$69,196"
53961,Suburban,Rock Springs,Wisconsin,922,Sauk,"$70,469"
53962,Rural,Union Center,Wisconsin,24,Juneau,
53963,Urban,Waupun,Wisconsin,"14,172",Fond du Lac,"$65,075"
53964,Rural,Westfield,Wisconsin,"3,467",Marquette,"$57,286"
53965,Urban,Wisconsin Dells,Wisconsin,"11,201",Adams,"$63,166"
53968,Rural,Wonewoc,Wisconsin,"2,397",Juneau,"$61,250"
53969,Suburban,Wyocena,Wisconsin,318,Columbia,"$65,625"
54001,Suburban,Amery,Wisconsin,"7,934",Polk,"$68,504"
54002,Suburban,Baldwin,Wisconsin,"6,629",St. Croix,"$78,478"
54003,Suburban,Beldenville,Wisconsin,"1,171",Pierce,"$83,929"
54004,Rural,Clayton,Wisconsin,"2,280",Barron,"$59,417"
54005,Rural,Clear Lake,Wisconsin,"3,019",Polk,"$73,448"
54006,Rural,Cushing,Wisconsin,834,Polk,"$65,313"
54007,Suburban,Deer Park,Wisconsin,963,St. Croix,"$72,063"
54009,Rural,Dresser,Wisconsin,"2,655",Polk,"$78,317"
54011,Suburban,Ellsworth,Wisconsin,"6,860",Pierce,"$84,267"
54013,Rural,Glenwood City,Wisconsin,"3,537",St. Croix,"$79,099"
54014,Suburban,Hager City,Wisconsin,"2,179",Pierce,"$88,667"
54015,Suburban,Hammond,Wisconsin,"4,016",St. Croix,"$97,542"
54016,Suburban,Hudson,Wisconsin,"33,213",St. Croix,"$104,865"
54017,Suburban,New Richmond,Wisconsin,"19,430",St. Croix,"$85,315"
54020,Suburban,Osceola,Wisconsin,"7,682",Polk,"$75,899"
54021,Suburban,Prescott,Wisconsin,"7,195",Pierce,"$88,594"
54022,Suruban,River Falls,Wisconsin,"23,511",Pierce,"$79,830"
54023,Suburban,Roberts,Wisconsin,"4,700",St. Croix,"$94,907"
54024,Rural,Saint Croix Falls,Wisconsin,"4,700",Polk,"$70,225"
54025,Suburban,Somerset,Wisconsin,"7,130",St. Croix,"$79,051"
54026,Suburban,Star Prairie,Wisconsin,"1,962",Polk,"$71,389"
54027,Rural,Wilson,Wisconsin,"1,020",St. Croix,"$82,321"
54028,Suburban,Woodville,Wisconsin,"2,564",St. Croix,"$71,181"
54082,Suburban,Houlton,Wisconsin,"1,468",St. Croix,"$115,762"
54101,Suburban,Abrams,Wisconsin,"2,957",Oconto,"$81,600"
54102,Rural,Amberg,Wisconsin,747,Marinette,"$39,306"
54103,Rural,Armstrong Creek,Wisconsin,536,Forest,"$46,382"
54104,Rural,Athelstane,Wisconsin,"1,095",Marinette,"$49,844"
54106,Suburban,Black Creek,Wisconsin,"5,346",Outagamie,"$80,976"
54107,Rural,Bonduel,Wisconsin,"3,566",Shawano,"$69,875"
54110,Suburban,Brillion,Wisconsin,"5,762",Calumet,"$71,518"
54111,Suburban,Cecil,Wisconsin,"2,207",Shawano,"$63,967"
54112,Rural,Coleman,Wisconsin,"2,767",Marinette,"$61,834"
54113,Urban,Combined Locks,Wisconsin,"3,614",Outagamie,"$85,307"
54114,Rural,Crivitz,Wisconsin,"5,843",Marinette,"$54,355"
54115,Urban,De Pere,Wisconsin,"48,107",Brown,"$86,950"
54119,Rural,Dunbar,Wisconsin,787,Marinette,"$55,625"
54120,Suburban,Fence,Wisconsin,240,Florence,"$44,583"
54121,Suburban,Florence,Wisconsin,"3,194",Florence,"$50,885"
54123,Suburban,Forest Junction,Wisconsin,183,Calumet,"$50,833"
54124,Rural,Gillett,Wisconsin,"3,340",Oconto,"$55,335"
54125,Rural,Goodman,Wisconsin,506,Marinette,"$50,815"
54126,Suburban,Greenleaf,Wisconsin,"4,179",Brown,"$84,657"
54127,Suburban,Green Valley,Wisconsin,72,Shawano,"$74,063"
54128,Rural,Gresham,Wisconsin,"2,106",Shawano,"$62,109"
54129,Suburban,Hilbert,Wisconsin,"3,362",Calumet,"$68,193"
54130,Urban,Kaukauna,Wisconsin,"27,322",Outagamie,"$75,326"
54135,Rural,Keshena,Wisconsin,"2,963",Menominee,"$54,022"
54136,Urban,Kimberly,Wisconsin,"6,893",Outagamie,"$59,131"
54137,Rural,Krakow,Wisconsin,"1,100",Shawano,"$69,545"
54138,Rural,Lakewood,Wisconsin,871,Oconto,"$49,605"
54139,Rural,Lena,Wisconsin,"3,179",Oconto,"$71,553"
54140,Urban,Little Chute,Wisconsin,"8,522",Outagamie,"$64,290"
54141,Suburban,Little Suamico,Wisconsin,"2,595",Oconto,"$88,065"
54143,Urban,Marinette,Wisconsin,"14,985",Marinette,"$56,581"
54149,Rural,Mountain,Wisconsin,"1,197",Oconto,"$47,786"
54150,Rural,Neopit,Wisconsin,"1,157",Menominee,"$53,636"
54151,Urban,Niagara,Wisconsin,"3,376",Marinette,"$60,515"
54152,Suburban,Nichols,Wisconsin,244,Outagamie,"$51,875"
54153,Suburban,Oconto,Wisconsin,"7,006",Oconto,"$64,568"
54154,Suburban,Oconto Falls,Wisconsin,"5,683",Oconto,"$56,458"
54155,Urban,Oneida,Wisconsin,"7,959",Brown,"$89,015"
54156,Rural,Pembine,Wisconsin,"1,454",Marinette,"$39,167"
54157,Suburban,Peshtigo,Wisconsin,"6,002",Marinette,"$64,653"
54159,Suburban,Porterfield,Wisconsin,"1,345",Marinette,"$55,909"
54160,Suburban,Potter,Wisconsin,232,Calumet,"$63,542"
54161,Rural,Pound,Wisconsin,"2,652",Oconto,"$55,804"
54162,Suburban,Pulaski,Wisconsin,"9,501",Shawano,"$76,289"
54165,Suburban,Seymour,Wisconsin,"7,973",Outagamie,"$72,776"
54166,Urban,Shawano,Wisconsin,"16,698",Shawano,"$55,662"
54169,Urban,Sherwood,Wisconsin,"3,173",Calumet,"$123,478"
54170,Suburban,Shiocton,Wisconsin,"3,748",Outagamie,"$67,837"
54171,Suburban,Sobieski,Wisconsin,"3,852",Oconto,"$92,205"
54173,Urban,Suamico,Wisconsin,"3,728",Brown,"$91,897"
54174,Rural,Suring,Wisconsin,"3,089",Oconto,"$62,500"
54175,Rural,Townsend,Wisconsin,"1,165",Oconto,"$73,690"
54177,Rural,Wausaukee,Wisconsin,"2,683",Marinette,"$50,045"
54180,Suburban,Wrightstown,Wisconsin,"3,204",Brown,"$76,354"
54201,Suburban,Algoma,Wisconsin,"5,347",Kewaunee,"$67,857"
54202,Rural,Baileys Harbor,Wisconsin,"1,631",Door,"$63,533"
54204,Suburban,Brussels,Wisconsin,"1,840",Door,"$70,724"
54205,Suburban,Casco,Wisconsin,"2,113",Kewaunee,"$79,559"
54207,Suburban,Collins,Wisconsin,179,Manitowoc,"$45,625"
54208,Suburban,Denmark,Wisconsin,"6,193",Brown,"$79,792"
54209,Rural,Egg Harbor,Wisconsin,"1,492",Door,"$67,333"
54210,Rural,Ellison Bay,Wisconsin,675,Door,"$60,694"
54211,Rural,Ephraim,Wisconsin,264,Door,"$66,500"
54212,Rural,Fish Creek,Wisconsin,796,Door,"$68,000"
54213,Suburban,Forestville,Wisconsin,"1,468",Door,"$73,636"
54214,Suburban,Francis Creek,Wisconsin,466,Manitowoc,"$74,167"
54215,Suburban,Kellnersville,Wisconsin,224,Manitowoc,"$37,917"
54216,Suburban,Kewaunee,Wisconsin,"5,977",Kewaunee,"$65,556"
54217,Suburban,Luxemburg,Wisconsin,"7,688",Kewaunee,"$78,713"
54220,Urban,Manitowoc,Wisconsin,"40,327",Manitowoc,"$58,021"
54227,Suburban,Maribel,Wisconsin,"1,588",Manitowoc,"$77,736"
54228,Suburban,Mishicot,Wisconsin,"2,895",Manitowoc,"$63,430"
54229,Suburban,New Franken,Wisconsin,"5,143",Brown,"$78,576"
54230,Suburban,Reedsville,Wisconsin,"4,319",Manitowoc,"$75,461"
54232,Suburban,Saint Nazianz,Wisconsin,870,Manitowoc,"$44,583"
54234,Rural,Sister Bay,Wisconsin,"2,124",Door,"$59,375"
54235,Suburban,Sturgeon Bay,Wisconsin,"17,952",Door,"$63,509"
54241,Urban,Two Rivers,Wisconsin,"14,111",Manitowoc,"$57,679"
54245,Suburban,Valders,Wisconsin,"1,972",Manitowoc,"$78,359"
54246,Rural,Washington Island,Wisconsin,888,Door,"$61,250"
54247,Suburban,Whitelaw,Wisconsin,"2,292",Manitowoc,"$68,036"
54301,Urban,Green Bay,Wisconsin,"21,614",Brown,"$68,138"
54302,Urban,Green Bay,Wisconsin,"31,281",Brown,"$49,991"
54303,Urban,Green Bay,Wisconsin,"27,634",Brown,"$45,562"
54304,Urban,Green Bay,Wisconsin,"28,057",Brown,"$52,688"
54307,Urban,Green Bay,Wisconsin,"1,343",Brown,
54311,Urban,Green Bay,Wisconsin,"37,440",Brown,"$74,788"
54313,Urban,Green Bay,Wisconsin,"39,819",Brown,"$100,610"
54401,Urban,Wausau,Wisconsin,"31,304",Marathon,"$60,052"
54403,Urban,Wausau,Wisconsin,"24,774",Marathon,"$59,846"
54405,Suburban,Abbotsford,Wisconsin,"2,812",Marathon,"$54,439"
54406,Suburban,Amherst,Wisconsin,"3,890",Portage,"$70,263"
54407,Suburban,Amherst Junction,Wisconsin,"1,267",Portage,"$77,321"
54408,Suburban,Aniwa,Wisconsin,"1,204",Marathon,"$60,313"
54409,Suburban,Antigo,Wisconsin,"12,997",Langlade,"$53,063"
54410,Suburban,Arpin,Wisconsin,"2,432",Wood,"$70,833"
54411,Suburban,Athens,Wisconsin,"5,058",Marathon,"$68,167"
54412,Suburban,Auburndale,Wisconsin,"2,027",Wood,"$71,003"
54413,Suburban,Babcock,Wisconsin,192,Wood,"$53,036"
54414,Rural,Birnamwood,Wisconsin,"3,359",Shawano,"$62,014"
54416,Rural,Bowler,Wisconsin,"1,563",Shawano,"$50,114"
54417,Suburban,Brokaw,Wisconsin,17,Marathon,
54418,Suburban,Bryant,Wisconsin,"1,005",Langlade,"$75,000"
54420,Rural,Chili,Wisconsin,"1,372",Clark,"$69,167"
54421,Suburban,Colby,Wisconsin,"3,834",Marathon,"$62,337"
54422,Rural,Curtiss,Wisconsin,"1,437",Clark,"$54,236"
54423,Suburban,Custer,Wisconsin,"2,185",Portage,"$99,971"
54424,Suburban,Deerbrook,Wisconsin,"1,552",Langlade,"$73,958"
54425,Suburban,Dorchester,Wisconsin,"1,903",Clark,"$56,397"
54426,Suburban,Edgar,Wisconsin,"4,215",Marathon,"$66,686"
54427,Suburban,Eland,Wisconsin,"1,105",Marathon,"$69,792"
54428,Suburban,Elcho,Wisconsin,965,Langlade,"$44,442"
54430,Suburban,Elton,Wisconsin,126,Langlade,"$49,318"
54433,Rural,Gilman,Wisconsin,"1,839",Taylor,"$54,464"
54435,Suburban,Gleason,Wisconsin,"2,007",Lincoln,"$66,324"
54436,Rural,Granton,Wisconsin,"2,185",Clark,"$56,563"
54437,Rural,Greenwood,Wisconsin,"3,016",Clark,"$56,138"
54440,Suburban,Hatley,Wisconsin,"2,729",Marathon,"$78,654"
54441,Urban,Hewitt,Wisconsin,898,Wood,"$79,803"
54442,Suburban,Irma,Wisconsin,"1,482",Lincoln,"$57,125"
54443,Suburban,Junction City,Wisconsin,"2,078",Portage,"$87,031"
54446,Rural,Loyal,Wisconsin,"3,322",Clark,"$63,000"
54447,Rural,Lublin,Wisconsin,470,Taylor,"$42,750"
54448,Suburban,Marathon,Wisconsin,"4,296",Marathon,"$82,619"
54449,Urban,Marshfield,Wisconsin,"25,954",Wood,"$59,727"
54450,Rural,Mattoon,Wisconsin,420,Shawano,"$62,955"
54451,Suburban,Medford,Wisconsin,"10,963",Taylor,"$58,144"
54452,Urban,Merrill,Wisconsin,"18,920",Lincoln,"$61,772"
54454,Suburban,Milladore,Wisconsin,"1,351",Wood,"$70,125"
54455,Urban,Mosinee,Wisconsin,"19,178",Marathon,"$82,780"
54456,Rural,Neillsville,Wisconsin,"5,710",Clark,"$56,135"
54457,Suburban,Nekoosa,Wisconsin,"8,111",Adams,"$64,815"
54458,Suburban,Nelsonville,Wisconsin,115,Portage,"$55,000"
54459,Rural,Ogema,Wisconsin,"1,282",Price,"$51,792"
54460,Rural,Owen,Wisconsin,"2,739",Clark,"$56,466"
54462,Suburban,Pearson,Wisconsin,379,Langlade,"$66,250"
54463,Suburban,Pelican Lake,Wisconsin,680,Oneida,"$47,639"
54464,Suburban,Phlox,Wisconsin,88,Langlade,
54465,Suburban,Pickerel,Wisconsin,629,Forest,"$38,409"
54466,Suburban,Pittsville,Wisconsin,"2,704",Wood,"$58,889"
54467,Urban,Plover,Wisconsin,"14,557",Portage,"$70,754"
54469,Urban,Port Edwards,Wisconsin,"1,894",Wood,"$65,000"
54470,Rural,Rib Lake,Wisconsin,"2,066",Taylor,"$52,083"
54471,Suburban,Ringle,Wisconsin,"1,727",Marathon,"$83,523"
54473,Suburban,Rosholt,Wisconsin,"2,606",Portage,"$66,607"
54474,Urban,Rothschild,Wisconsin,"4,441",Marathon,"$67,027"
54475,Urban,Rudolph,Wisconsin,"1,425",Wood,"$76,000"
54476,Urban,Schofield,Wisconsin,"19,451",Marathon,"$72,907"
54479,Suburban,Spencer,Wisconsin,"3,596",Clark,"$68,977"
54480,Suburban,Stetsonville,Wisconsin,"1,413",Taylor,"$51,563"
54481,Urban,Stevens Point,Wisconsin,"27,894",Portage,"$52,389"
54482,Urban,Stevens Point,Wisconsin,"9,516",Portage,"$83,891"
54484,Suburban,Stratford,Wisconsin,"5,630",Marathon,"$61,581"
54485,Suburban,Summit Lake,Wisconsin,313,Langlade,"$49,167"
54486,Rural,Tigerton,Wisconsin,"2,099",Shawano,"$52,447"
54487,Suburban,Tomahawk,Wisconsin,"9,914",Lincoln,"$69,384"
54488,Rural,Unity,Wisconsin,"1,107",Clark,"$50,893"
54489,Suburban,Vesper,Wisconsin,"1,503",Wood,"$56,310"
54490,Rural,Westboro,Wisconsin,953,Taylor,"$59,038"
54491,Suburban,White Lake,Wisconsin,"1,496",Langlade,"$44,250"
54493,Rural,Willard,Wisconsin,621,Clark,"$58,958"
54494,Urban,Wisconsin Rapids,Wisconsin,"27,373",Wood,"$61,148"
54495,Urban,Wisconsin Rapids,Wisconsin,"7,812",Wood,"$44,330"
54498,Rural,Withee,Wisconsin,"2,446",Clark,"$60,547"
54499,Rural,Wittenberg,Wisconsin,"2,775",Shawano,"$56,641"
54501,Suburban,Rhinelander,Wisconsin,"21,172",Oneida,"$61,530"
54511,Rural,Argonne,Wisconsin,"1,505",Forest,"$55,337"
54512,Rural,Boulder Junction,Wisconsin,"1,393",Vilas,"$58,170"
54513,Rural,Brantwood,Wisconsin,431,Price,"$54,009"
54514,Rural,Butternut,Wisconsin,"2,039",Ashland,"$63,750"
54515,Rural,Catawba,Wisconsin,558,Price,"$52,500"
54517,Rural,Clam Lake,Wisconsin,186,Ashland,"$63,964"
54519,Rural,Conover,Wisconsin,"1,196",Vilas,"$53,068"
54520,Rural,Crandon,Wisconsin,"3,793",Forest,"$51,250"
54521,Rural,Eagle River,Wisconsin,"8,292",Vilas,"$62,664"
54524,Rural,Fifield,Wisconsin,688,Price,"$36,750"
54525,Suburban,Gile,Wisconsin,264,Iron,"$52,083"
54526,Suburban,Glen Flora,Wisconsin,719,Rusk,"$44,583"
54527,Rural,Glidden,Wisconsin,839,Ashland,"$48,523"
54529,Suburban,Harshaw,Wisconsin,"1,168",Oneida,"$61,250"
54530,Suburban,Hawkins,Wisconsin,712,Rusk,"$40,000"
54531,Rural,Hazelhurst,Wisconsin,"1,292",Oneida,"$62,692"
54534,Suburban,Hurley,Wisconsin,"2,582",Iron,"$38,523"
54536,Suburban,Iron Belt,Wisconsin,172,Iron,"$48,333"
54537,Rural,Kennan,Wisconsin,593,Price,"$52,292"
54538,Rural,Lac Du Flambeau,Wisconsin,"2,943",Vilas,"$43,077"
54539,Rural,Lake Tomahawk,Wisconsin,"1,274",Oneida,"$72,500"
54540,Rural,Land O'Lakes,Wisconsin,840,Vilas,"$52,500"
54541,Rural,Laona,Wisconsin,"1,451",Forest,"$52,500"
54542,Suburban,Long Lake,Wisconsin,544,Forest,"$37,396"
54545,Rural,Manitowish Waters,Wisconsin,900,Vilas,"$59,844"
54546,Rural,Mellen,Wisconsin,"1,111",Ashland,"$56,250"
54547,Rural,Mercer,Wisconsin,"1,362",Iron,"$55,850"
54548,Rural,Minocqua,Wisconsin,"5,601",Oneida,"$63,036"
54550,Suburban,Montreal,Wisconsin,585,Iron,"$49,688"
54552,Rural,Park Falls,Wisconsin,"4,246",Price,"$49,514"
54554,Rural,Phelps,Wisconsin,"1,056",Vilas,"$47,500"
54555,Rural,Phillips,Wisconsin,"4,759",Price,"$53,149"
54556,Rural,Prentice,Wisconsin,"1,164",Price,"$51,875"
54557,Rural,Presque Isle,Wisconsin,999,Vilas,"$73,603"
54558,Rural,Saint Germain,Wisconsin,"2,137",Vilas,"$56,471"
54559,Suburban,Saxon,Wisconsin,919,Iron,"$65,732"
54560,Rural,Sayner,Wisconsin,635,Vilas,"$62,250"
54561,Rural,Star Lake,Wisconsin,71,Vilas,"$82,500"
54562,Rural,Three Lakes,Wisconsin,"1,763",Oneida,"$56,750"
54563,Suburban,Tony,Wisconsin,811,Rusk,"$67,500"
54564,Suburban,Tripoli,Wisconsin,367,Oneida,"$33,750"
54565,Suburban,Upson,Wisconsin,48,Iron,"$37,917"
54566,Rural,Wabeno,Wisconsin,"1,381",Forest,"$49,310"
54568,Rural,Woodruff,Wisconsin,"4,888",Vilas,"$63,816"
54601,Urban,La Crosse,Wisconsin,"51,393",La Crosse,"$52,113"
54603,Urban,La Crosse,Wisconsin,"14,198",La Crosse,"$48,580"
54610,Rural,Alma,Wisconsin,"1,561",Buffalo,"$57,875"
54611,Suburban,Alma Center,Wisconsin,"1,291",Jackson,"$63,281"
54612,Suburban,Arcadia,Wisconsin,"5,671",Trempealeau,"$58,558"
54613,Rural,Arkdale,Wisconsin,"1,851",Adams,"$45,083"
54614,Suburban,Bangor,Wisconsin,"2,436",La Crosse,"$75,800"
54615,Suburban,Black River Falls,Wisconsin,"11,024",Jackson,"$56,809"
54616,Rural,Blair,Wisconsin,"2,502",Trempealeau,"$68,555"
54618,Rural,Camp Douglas,Wisconsin,"2,314",Juneau,"$70,417"
